,Map1_01K,Map1_03K,Map1_06K,Map1_12K,Map1_24K,Map1_80K,Map2_01K,Map2_03K,Map2_06K,Map2_12K,Map2_24K,Map2_80K,Map3_01K,Map3_03K,Map3_06K,Map3_12K,Map3_24K,Map3_80K,Map4_01K,Map4_03K,Map4_06K,Map4_12K,Map4_24K,Map4_80K,Map5_01K,Map5_03K,Map5_06K,Map5_12K,Map5_24K,Map5_80K,markers
Q8K2G4;E9Q0R0;Q8K2G4-2,0.039688843547329315,0.09400641259199871,0.20084165269984713,0.11510602637907172,0.15875173067113632,0.17215623405960828,0.0,0.07115426655979015,0.0,0.09013699628361169,0.14740217153683596,0.2616592581796987,0.0,0.0,0.0,0.06541208190628862,0.2891641769292433,0.41189973037965477,0.0,0.14869562049114635,0.17765065947679096,0.10108212489980314,0.1439663338920062,1.0,0.0,0.0,0.12566858558624217,0.11526634117904272,0.24597391240982336,0.5581141149894332,unknown
Q9JK30;Q9JK30-2,0.7510450230775956,0.029132195419315526,0.0,0.0,0.0,0.0,0.9104545850387524,0.12684403030566946,0.1590067926500044,0.13488635374031174,0.0,0.0,0.8411564922058696,0.0642253766437341,0.0,0.0,0.18415483758599707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7491726900635749,0.11680963162936499,0.0,0.0,0.0,0.0,unknown
A2RSY1-2;A2RSY1;A2RSY1-3,0.5480950123124452,0.12315351554733023,0.0,0.0,0.0,0.0,0.5264832290726654,0.0,0.0,0.0,0.0,0.0,0.5144919777917154,0.07540875789602476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6892828191676477,0.0,0.0,0.0,0.0,0.0,unknown
Q9JK23;D3Z795,0.217414262384322,1.0,0.5036418072945023,0.3629885683179099,0.3114915623298853,0.33396298312465955,0.07725095264017426,0.47587915078933063,0.20222101252041425,0.42665215024496445,0.4094393032117583,0.5404137180185081,0.0,0.6084376701143168,0.38064779531845405,0.3650027218290692,0.288138268916712,0.042158410451823614,0.0,0.6371801850843768,0.29419161676646677,0.3802558519324982,0.49372890582471474,0.16203048448557453,0.2519760479041918,0.37875340228633636,0.5565051714752312,0.2897495917256394,0.585846488840501,0.17122482308111078,unknown
Q08331,0.0,0.6996262941861172,0.42671077620535375,0.3137842308399193,0.3330637750413524,0.11504625375237393,0.16582736016663627,0.65067695889236,0.29008760644489373,0.3494884518777183,0.4204557985664399,0.08927280524413402,0.05395270477240705,0.6412424186730382,0.3100655516755498,0.28357532316363354,0.4173252465845733,0.13591251608160318,0.0,0.6881700667769403,0.6200453348036508,0.7543343748085521,0.46580898119218267,0.05314525516142861,0.0,1.0,0.8941983703975988,0.9619555228818231,0.44859400845432795,0.03260675120994911,unknown
P69566;E9Q5D6;P69566-2,0.7331756357185103,0.46337078651685426,0.26063867534003493,0.38257835600236595,0.5884328799526909,1.0,0.14915434654050833,0.25880544056771165,0.0829036073329391,0.2525960969840331,0.20953873447664062,0.6597279716144296,0.0,0.28410999408633913,0.08645771732702547,0.08192193968066232,0.0,0.5739030159668839,0.21084565345949088,0.5849083382613837,0.35562980484920187,0.35725606150206934,0.4954464813719693,0.8939089296274388,0.39152572442341765,0.10068007096392668,0.4705144884683619,0.5341927853341218,0.34287995269071525,0.3779834417504436,unknown
Q9D8Z2,0.04778514296896025,1.0,0.9624538316659729,0.11829611329892656,0.023262236137269812,0.0,0.04915001345302449,0.6355942567815474,0.8411320108602608,0.12180368368270467,0.06714526820438813,0.0,0.017261942616735554,0.43162194555194094,0.31401805151285367,0.18346745591077,0.05760585084264857,0.0,0.0,0.604138639532324,0.596971846488761,0.0,0.0,0.0,0.0,0.639825844483037,0.489665631191449,0.0,0.0,0.0,unknown
Q8VD33;E0CZ99;E0CX61,0.18528414553919292,1.0,0.6166691969029907,0.49541015130813204,0.4050098679216639,0.3530135114619709,0.12755933404179912,0.5081726633267554,0.2609129092657253,0.384479530388138,0.36420727695966804,0.4566013865695055,0.08699964576691468,0.5957188401396695,0.1867567430798038,0.17176762309599777,0.7374626790142208,0.2144881331916404,0.0,0.4362228632154248,0.29186275998178257,0.39924598957542606,0.3172815140934165,0.24636405040230744,0.0,0.5666717271393149,0.2631901219573911,0.4070340569809225,0.3151055108547137,0.376823035271495,unknown
Q9Z1E4;D3Z0Q6,0.0,0.5734527836182463,0.5851723192247912,0.7706737361733247,1.0,0.8120303501234124,0.0,0.433705091873115,0.3360453423530489,0.0,0.48825303958314276,0.5744309351860317,0.0,0.5718164366029804,0.5722460919645299,0.4928512661120757,0.9315293902550501,0.5211993783709665,0.0,0.6910777950452502,0.5816985099186393,0.896114818539172,0.7731785355151298,0.8167199926867178,0.0,0.16441173781881302,0.7815065362464582,0.9830880336411,0.7556815065362462,0.4831977328823478,unknown
Q8BYK8;A2AP88,0.4966959075627007,0.8358194535688059,0.5388182555937701,0.4763303319550176,0.503362058971287,0.2926537079259578,0.24577810410789547,0.4785717046025428,0.47748966263477177,0.40192062449279264,0.6147350929396763,0.3607450631835223,0.25733276654944554,0.7433628318584062,0.0,0.0,0.6708080534837882,1.0,0.3436449356571465,0.6150442477876099,0.33193569579162896,0.8394906673880279,0.3133864049155621,0.22121961587510178,0.34090118638172934,0.40937898519921184,0.23323801058855295,0.2970784866870191,0.14543803377516754,0.26739962128531114,unknown
E9Q2W9,0.08336370216908388,0.4116516486533718,0.18876020268077853,0.44195392257195026,0.11538077527893581,0.09555450165988574,0.0962484087562095,0.38711529341287576,0.26805281681351967,0.2821556049222482,0.12242967326460827,0.10834685370541429,0.1100741332401473,0.5035568978858309,0.3869655292913671,0.47345430946259753,0.34258542795097835,0.11556548436212996,0.09032274168185109,0.4213613558645144,0.4808426727903564,0.5474128248009401,0.2861742755160631,0.11413024486433868,0.0,0.462920899583158,0.5768414746773851,1.0,0.33939046002546125,0.0,unknown
Q6PFX9;Q6PFX9-2,0.0,0.31229030232349553,0.3959809814299807,0.33557010854938507,0.314461290033193,0.3913967883735534,0.15989952453574927,0.3422894052211354,0.42628509912981066,0.3648784426303043,0.39510182111779,0.40235040818157386,0.0,0.34933165874226246,0.24971741275679507,0.4345294698125051,0.4229119942585446,0.27791333991208383,0.0,0.25744146407105,0.4765497443258276,0.5842109984749265,0.9260787655871532,0.6502197900780482,0.0,0.15448999730869345,0.4666547053018752,0.8182380909661793,1.0,0.6579707544630837,unknown
P57787;Q3UDP9,0.0,0.0,0.0,0.4434498941223605,0.7010816688605269,0.29020774909860886,0.0,0.5253362330452691,0.4600526526641097,0.3971041034739311,1.0,0.5278315114748472,0.0,0.31398157156756096,0.3686201568133688,0.4216791621358668,0.7082927945973782,0.24051393578664249,0.0,0.41798202941681384,0.0,0.5769472901047331,0.5665483889429407,0.5922852400847016,0.0,0.25003720025181725,0.550157385680764,0.8485663595261252,0.7920792079207922,0.9748182910776623,unknown
A2RS96;Q9CXE7;E9PXY3,0.4260782861375425,0.29054754714831077,0.5276964275539856,0.6012193037433763,0.8654207737450867,0.6653182154862975,0.4920745256680532,0.18786393937667398,0.0,0.5953506922682477,0.5402940003418618,0.0,0.4378155090878009,0.18435986553472697,0.3002165118796646,0.0,0.557506694775227,0.0,0.6000797675346133,0.25292006153495517,0.31414734203179306,0.5705088029172126,0.45897669648453115,0.4695686855449828,0.3577118112928038,0.244493191271153,0.4124323400376044,1.0,0.8532277363113213,0.4625776309042217,unknown
Q99M08,0.4883771310162952,0.23970989921823546,0.2981915795422436,0.31711406235283035,0.38211359141000323,0.15899029857775326,0.8157106527267598,0.439973627201658,0.5690119619478198,0.6538758594706604,0.4637939154186683,0.41152868041819785,0.6896486766506547,0.14189507393802422,0.5084204577564286,0.7393519826693041,0.5340209098615427,0.32683432231327125,1.0,0.19269096731656826,0.4904775360271266,0.3742017519073182,0.2909861542808709,0.0,0.8124046340774228,0.0,0.2153433173212779,0.6111801827258173,0.3331732127719691,0.2995008006028075,unknown
Q6NZK5;E9QAK8;E9QPX6;Q6NZK5-2,0.0,0.2724249301675982,0.4003433426443202,1.0,0.6167364990689012,0.5645076815642455,0.7360335195530732,0.24591771415270053,0.4322043761638738,0.2122846834264437,0.4299057262569828,0.3958042364990691,0.0,0.2354574022346365,0.20926734171322173,0.3335661080074491,0.9478293761638732,0.5945065176908749,0.0,0.17776128957169507,0.0,0.34241154562383663,0.17217178770949704,0.6395775139664811,0.0,0.15678829143389209,0.0,0.30941573556797003,0.19726198789571742,0.6776943668528868,unknown
Q99NF3;H9KUZ8,0.30048153214774276,1.0,0.2606073871409028,0.07450615595075266,0.025380574555403528,0.14170177838577264,0.1714856361149112,0.3013734610123117,0.33189056087551305,0.0811764705882351,0.0,0.08279616963064317,0.1840218878248974,0.3140465116279067,0.238741450068399,0.10359507523939818,0.09486730506155971,0.1164870041039671,0.3530451436388507,0.8268125854993185,0.3331217510259916,0.0,0.2431409028727772,0.0,0.5243009575923393,0.543852257181942,0.26959781121751,0.0,0.0844103967168262,0.0,unknown
O08600;Q3UN47,0.033343517191135416,0.326408310027967,0.33056802425325,0.02013442692298658,0.0,0.0,0.0,0.21680806561537955,0.55599163356913,0.08554675565791685,0.07293365608328867,0.0,0.0,0.16846607600291455,0.622946581748959,0.0875420084134333,0.047390190594815716,0.0,0.0,0.8545040069563599,1.0,0.10629127400061113,0.02666212309933965,0.03257032737185969,0.20329016944372652,0.5464266409720114,0.6722991234048572,0.08211557895231618,0.03822236845197537,0.058736574933609204,unknown
F7A1B4;Q3UAM9;Q63961,0.20067978627730998,0.0,0.0,0.054102523408982486,0.08193937470242783,0.0,0.09060731100883417,0.2559038247897148,0.16395545680579718,0.2522509654552179,0.25051050097867955,0.07667830503094719,0.10180130138073314,0.15858593873988236,0.1084801354282387,0.1626196899962962,0.3068031529386857,0.15739829656668194,0.0,0.34875416600539455,0.2214489763529592,0.5033857059725951,0.6287890810982362,0.3557636354017865,0.0,0.30495159498492197,0.2810664973813671,0.6293445484843653,1.0,0.2690578215098124,unknown
Q61851;Q61563;Q7TSI8;F6TK14;E9QNJ9;Q61851-2;A0A0J9YTQ5,0.0,0.05291638044089156,0.13479360519577813,0.14596890026853132,0.13959283082495405,0.0,0.0,0.10059014550677556,0.25356585274464366,0.20209517267220276,0.2932023980515818,0.07364328982701525,0.0,0.0,0.0,0.2647786173733829,0.7414288390682546,0.21758258914631776,0.0,0.26270530194217073,0.24716168113407777,1.0,0.7026790732529796,0.29790482732779505,0.0,0.019197214763005004,0.5010304127896069,0.47099231874102143,0.7627240367201634,0.39827015549865585,unknown
Q9CZJ2,0.7805390223653691,0.06909834591338083,0.011448895072044003,0.041530235588530834,0.0,0.03195971208625518,0.25009856388547885,1.0,0.1789717672534446,0.1994944953112184,0.15202303119383276,0.08220644935364775,0.231046849707644,0.49985528082072045,0.19076965590186337,0.094784511355394,0.16598872977058163,0.1715333205488136,0.3150792620393867,0.7990606951046831,0.2855041408742956,0.3028049316484776,0.3953716066925786,0.13322144893080576,0.3397351222132635,0.9197791216081848,0.29156090652570477,0.465724185493065,0.24885385983322245,0.07359476485813399,unknown
Q3UFM5,0.029838546922300656,0.020530532367061115,0.0,0.01879674647585845,0.07869920190808187,1.0,0.11049139222701283,0.020244625875301958,0.061706877044919166,0.02139681374797416,0.094443934807204,0.5954805369537974,0.0,0.01248050637556188,0.007003638809895104,0.011971990337277897,0.19392716264562865,0.30303336085374405,0.30773935112986534,0.0,0.015873467266000037,0.025744732899122366,0.08471088279362748,0.19144421001131368,0.17594410298749327,0.0,0.0,0.027240620126593874,0.07331437482799728,0.6689600342476241,unknown
Q8BJM5;J3QMX8,0.1589340581422832,0.9509572205152447,0.819231072244544,0.6015914283463325,0.35988340029937815,0.31575671630032387,0.19354368549594195,0.5722051524462306,0.9310249743953363,0.698652800756322,0.2687307965020092,0.48014653746159236,0.21727723942330468,0.3451508705585752,0.7995351768691411,0.5355707870479791,0.5237926416134878,0.2947530134719922,0.0,0.7317025131962506,1.0,0.9541085637753092,0.6159694319703781,0.507957141731663,0.0,0.6052154730954065,0.9222406050579063,0.5017332387930362,0.6060033089104239,0.40995036634365467,unknown
Q922B1,0.022702086251565005,0.4950229946325217,1.0,0.1259312516269789,0.0,0.0,0.012677418155223075,0.1848991583096776,0.33469276443827384,0.038190923628069584,0.0,0.0,0.021913698850888157,0.3413618276704146,0.40677566907562823,0.05353596707614867,0.0,0.0,0.0,0.33380025039977207,0.27705123278501576,0.0,0.0,0.0,0.03536462917281304,0.37148417646985893,0.3626582043113388,0.06806659146409497,0.0,0.0,unknown
Q9WUH7,0.05983844060057952,0.15219949073667563,0.31552814118886635,1.0,0.43655720431995754,0.18797962946702948,0.0,0.17748265870576874,0.06547545877601174,0.3170778821670032,0.30462727192905414,0.06112476951444385,0.0,0.0,0.1469751514619369,0.1699578540697165,0.6428132408464301,0.31469839318640785,0.0,0.0,0.0,0.3488629379225569,0.2628018263236455,0.2721573448063918,0.0,0.0,0.0,0.0,0.232421634910879,0.3372113442795681,unknown
Q3UHX9;Q3UHX9-2,1.0,0.07427199039327512,0.061362954067847704,0.016555651456019234,0.03295556889822879,0.10700427799459616,0.7377101471029732,0.0,0.0,0.023315070549384594,0.02921232362653858,0.2115731011708198,0.5311843290303196,0.07356837286100268,0.0,0.0,0.0,0.06182827979585711,0.8723168718102681,0.0,0.0,0.0,0.0,0.0,0.9165603422395702,0.03415640948664068,0.0,0.0,0.0,0.0,unknown
A0A0R4J031;Q8C006;F6U6G6,1.0,0.017315449610730227,0.006884845869092477,0.0037705217376869564,0.004643017214189652,0.00298069421158347,0.3026842183894686,0.0,0.0,0.0,0.0,0.0,0.1687554987467005,0.01704154977507011,0.0,0.0,0.0,0.0,0.6231470261117841,0.03146362112182733,0.07380687571587452,0.0050251489849106,0.022307066615760016,0.028141963114822116,0.6365100180939887,0.016078750352749773,0.005218870868677472,0.01125877724473364,0.03297588021447169,0.02848060291163823,unknown
O88708,0.5907528627437423,0.029910706575243043,0.0,0.0,0.0,0.0,1.0,0.0,0.011824556555380901,0.019458021727490938,0.0,0.0,0.47824660184113615,0.059778234511822376,0.0,0.011517642791758034,0.007557298053506953,0.013841517124648066,0.3261887079224164,0.0,0.0,0.0,0.0,0.0,0.5527902036304599,0.07092005043264991,0.0,0.0,0.0,0.0,unknown
Q60862;Q543F8;Q59IX1,0.4474895171270328,0.0672057286347636,0.0,0.0,0.0,0.0,0.9871562278478011,0.0,0.0,0.0,0.0,0.0,0.8965169227811753,0.13416875923634233,0.0,0.0,0.0,0.0,0.8839254604654533,0.027764895291417915,0.0,0.0,0.0,0.0,1.0,0.07730412947099036,0.030844276771875935,0.0,0.0,0.0,unknown
Q6PDY2,0.16386440264857677,0.4454238940569532,1.0,0.22941463216476418,0.12342486899297263,0.02398748832107896,0.10181378722021406,0.4757890888410452,0.6120160864443283,0.09907990413129165,0.06548320266482521,0.02599626274525735,0.0,0.36549945159848957,0.4745501076491859,0.20017061380346976,0.04363651135394246,0.057285615631474295,0.0,0.4327903481334045,0.8528252833407831,0.11319413413494782,0.04111386440264862,0.03404557825892678,0.036954137384734166,0.2234634602104243,0.7299427225088386,0.1164073607669499,0.12995490920908345,0.011566803428525018,unknown
Q9Z2R6;Q3V299;B1AQD9;B1AQD7,0.3314921681780715,0.7955976916735369,0.7735449299258045,0.46994229183841785,0.3940560593569666,0.33633140972794745,0.32479802143446085,0.5974855729596042,0.3757213520197857,0.4533470733718059,0.3929348722176421,0.15799670239076646,0.18687551525144266,0.507089859851607,0.35860676009892917,0.3959356966199508,0.3168755152514422,0.3729760923330582,0.15870568837592702,1.0,0.6127535037098113,0.801690024732069,0.4965045342126962,0.40042044517724723,0.0,0.8854080791426229,0.8259686727122845,0.5622341302555651,0.4666364385820288,0.27934047815333857,unknown
Q3UFB2;Q3UFB2-2;A0A0G2JG05,0.2749545387526407,0.19852066643731167,0.10353369047033913,0.23788764928490594,0.13800068806212204,0.5580183810881194,0.20053570550941097,0.06635867695483344,0.0,0.10693468324568714,0.220853197031503,0.9747874379515411,0.0,0.0501449845186021,0.0,0.11308300978031104,0.23338575711407014,0.8062122180173954,0.239116331645942,0.08294097409937552,0.028348159433823083,0.1165380645795442,0.2554332334005005,1.0,0.24906374404088946,0.0,0.0,0.1550203961271928,0.20952966039219467,0.9450041775200243,unknown
Q91WQ5,0.8536877753468962,0.07772349926574161,0.041615967872448735,0.0,0.06559474930320384,0.07556268169149122,0.6116222615158673,0.05732909761141261,0.0,0.0,0.042730841849731686,0.08229987712410448,0.938562052327146,0.08970839452153308,0.0,0.04206851080408781,0.0493811250636856,0.03901759223184578,1.0,0.05700542452123358,0.0,0.058734677975245085,0.04941409176731491,0.0,0.7569155153295132,0.1399046962567805,0.07368957353073395,0.03180987202925039,0.04291665417927885,0.07839781820361397,unknown
E9QB01,0.01263097451602317,0.12165044296182889,0.27267855189762696,0.40233511976375375,0.38099639068139607,0.28305260855299136,0.0,0.1403478070655144,0.21572787925188702,0.286328338619709,0.36507710817018557,0.17726129279230038,0.0,0.17588318932516728,0.36973641036858834,0.3704035874439466,0.2610631083889314,0.1954281964344305,0.0,0.2297550038280658,0.482276058186591,0.7326916766925523,0.418270808268621,0.3965656786612715,0.0,0.2524937110357654,0.43966969266105305,0.38790331401071937,1.0,0.6185059608443629,unknown
Q9CQ33;E9PUQ1;Q9CQ33-2;F6VJI5,0.0,0.31395224518888154,0.5487883107626513,0.7718282252316465,0.9647006414825372,0.7882038488952251,0.3683891660727019,0.341732002851033,0.5319315751960086,0.4870990734141122,0.5848360655737707,0.5357804704205269,0.0,0.3973984319315757,0.5859586600142549,0.7432109764789743,0.8850142551674988,0.48344618674269474,0.0,0.2870277975766218,0.4087134711332861,0.7787419814682829,0.916054882394869,0.36662508909479774,0.0,0.3022451888809695,0.6421952957947259,0.9045260156806838,1.0,0.7076265146115467,unknown
Q9CQS2,1.0,0.08849480213156273,0.01018258058880053,0.005975714160915511,0.03161701755918578,0.04820389621734938,0.4141958591770761,0.027118895780553813,0.0,0.0,0.01519437407180919,0.03759412946623564,0.6540316240062894,0.06536297719926595,0.0,0.0,0.0,0.11177601118196877,0.7371887830872725,0.1850965318424038,0.08291080632480087,0.0148248449375382,0.033979208526251366,0.15553420110072477,0.7843102996418253,0.06522582335983228,0.03524766314318157,0.0,0.050548615357735416,0.007861098977898133,unknown
Q91V04;Q4FK14,0.6677215760526561,0.3353710215490038,0.43526282571454317,0.48326571093679527,0.28179605085204273,0.1738977549364347,0.5206744207014699,0.3848796321341627,0.46287079614101523,0.6482914074474805,0.30164998647552027,0.0,0.6005319628527631,0.279028040753764,0.5601929492381214,1.0,0.9504102425389961,0.1858624109638442,0.4370841222612933,0.38348210260571586,0.4798485258317555,0.4983860788026325,0.27981246055360265,0.36368226489946825,0.9824181769001894,0.4442611126138311,0.4160310161392116,0.8246686502569656,0.3634839058696241,0.1409070417455599,unknown
Q91W52;Q91W52-2,0.3732288931802894,0.1840215245079952,0.49692971987762236,0.3917373662855038,0.35365721353093094,0.1661097489530666,0.4242845053919754,0.23058563152298892,0.3071148046086743,0.5440796753965327,0.37435719400264733,0.23655260702584244,0.359797773775685,0.197841039772604,0.28543840996376457,0.46681276715776726,0.6890446329767617,0.31592423026016025,1.0,0.19056566927767074,0.3924317052531085,0.44431184498882537,0.3213270553518343,0.35725909692538055,0.29225161108338615,0.20557640983357553,0.0,0.28647991841517156,0.5691192744157791,0.5908390652461643,unknown
D3Z165;E9QP94;Q3TVA9-2;Q3TVA9;E6Y2W7;E6Y2W6;F6VCV9,0.0,0.2338209592853904,0.285791960644702,0.2312900511359957,0.28447795973849366,0.2585280600686123,1.0,0.3050941808531294,0.4888860120396136,0.2833840378017989,0.23684380866075402,0.3232701145705219,0.0,0.24404168554598932,0.3600491941225968,0.2846462554210628,0.4105702634474719,0.23969188944268163,0.0,0.2713897339633627,0.44726519515826213,0.5324810667357107,0.390096446371933,0.13252637711178739,0.0,0.2992361965175738,0.7076833452003354,0.6645090297106603,0.47421192310181803,0.13656547349342996,unknown
E9Q7X6;E9Q7X6-2;E9Q440,0.0,0.1849583785740132,0.3655736518277232,0.6784364820846902,0.9519363011219689,0.23194353963083675,0.0,0.3117191458559536,0.5186174448063704,0.4750995294969241,0.8427795874049945,0.49570756424176615,0.0,0.33002533478103524,0.40329352153456416,0.5665363735070574,0.9868259138617451,0.432204125950054,0.0,0.3416938110749186,0.28461093014838906,0.9593919652551581,0.874918566775244,0.30531306550850584,0.0,0.0,0.246804198335143,0.6306333695258783,1.0,0.7316684762938838,unknown
Q80UW0;Q80UW0-3;Q80UW0-2,0.15649806562544819,0.1279266370540192,0.4406361942971776,0.8578592921622009,1.0,0.2458876629889666,0.1821822610689206,0.21088981229402445,0.33998423842957465,0.6354635334575157,0.47704542198022615,0.19689783636624145,0.0,0.2564407508239004,0.5941897119931224,0.6688923914600943,0.39911878492620695,0.19226966614128096,0.0,0.22529732053302712,0.14257056884940508,0.765080957157186,0.32978220375411965,0.0,0.12713855853274136,0.11574724172517507,0.2435449204757125,0.28456798968333535,0.5070783779911162,0.17738931078951178,unknown
A2RT05;P27545,0.5550314465408804,0.448977987421383,0.2047680817610063,0.49064465408804964,0.4956367924528295,0.2057232704402511,0.21305031446540815,0.10964622641509425,0.3689858490566035,0.46607704402515654,0.22284198113207482,0.16143081761006345,0.4031446540880502,0.089504716981132,0.24313679245282957,0.43722484276729495,0.18634040880503078,0.17236635220125784,1.0,0.45212264150943376,0.8688679245283011,0.9828223270440245,0.9914701257861633,0.5530267295597486,0.0,0.33933176100628976,0.6860849056603773,0.6509827044025158,0.8609276729559748,0.5250786163522014,unknown
Q8VCM4;D3Z093,0.0,0.2616140267317592,1.0,0.040422111749471606,0.0,0.0,0.015127854017205934,0.716190873098559,0.9200428660732891,0.061140713839192624,0.0,0.0,0.015473759414163686,0.43774000535825863,0.8134730449796053,0.06420087518232963,0.0,0.0,0.0,0.7664989730003275,0.5190664721817039,0.021355044205638055,0.0,0.0,0.0,0.5036465930402166,0.8997112493674287,0.03543893072961628,0.0,0.0,unknown
Q923Z3;G5E889,0.0,0.2833797864585567,0.874490802281208,0.07836284893443708,0.0,0.0,0.0,0.7082029072509779,0.6444835127138643,0.03771965181595987,0.0,0.0,0.0,0.23279447708074247,0.39670254277260875,0.06668238926289631,0.0,0.0,0.0,0.4180952789331503,0.5512199305347111,0.06438831954032877,0.0,0.0,0.0,0.7815702585652424,1.0,0.07844860855023399,0.0,0.0,unknown
Q8VEM1;Q5SVR5,0.0,0.43714743630191477,0.5461440415946286,0.7165861107255073,0.7910172764099395,0.26442119609797965,0.09127724284145827,0.3239863202130214,0.4213727741951768,0.9919738519200914,0.5132570260345022,0.0,0.0,0.2765361365959537,0.7436806703600402,0.9101222851806503,0.7422798803649626,0.2916671924887363,0.0,0.3924609734859478,0.6891255789300984,0.9090874673464489,0.434446814149241,0.5103166290178063,0.0,0.23742759430092938,0.9782183465630162,1.0,0.7454600522456807,0.5005615779709999,unknown
Q8BR76;E9QNI1;A2AJP5,0.0,0.38451929365598386,0.5960889470241985,0.3993328973185086,0.3780379332897315,0.09625899280575542,0.1430673642903856,0.2623741007194242,0.43831262262916987,0.36456507521255677,0.4737998691955532,0.17108567691301468,0.0,0.26241334205363026,0.4414192282537603,0.5020143884892083,0.6263963374754745,0.3999411379986918,0.0,0.32810987573577455,0.2067102681491171,1.0,0.458580771746239,0.49302812295618004,0.0,0.3113930673642903,0.278508829300196,0.6243819489862656,0.7399607586657944,0.33758665794636994,unknown
P23798,1.0,0.07215790748365197,0.005036086219423579,0.001982707677403726,0.0016515863405182818,0.0024553644950351143,0.7393557762169992,0.0629498667958343,0.011928796318721232,0.008249455073867743,0.0036078953741826058,0.005996124969726317,0.6427222087672547,0.03096391378057636,0.0017245822232986156,0.004718963429401771,0.0023821748607410972,0.0,0.6751271494308527,0.013436183095180422,0.005436183095180413,0.0,0.0,0.014842334705739887,0.4561734076047473,0.05926374424800169,0.0,0.0,0.0,0.0,unknown
Q5DTZ0,0.0,0.0,0.019745511098543774,0.09048140817192148,0.15736603986992798,0.6951081577831195,0.19802417644563833,0.31248409444365866,0.040191573589707305,0.19261982185776896,0.1513254630284179,0.6476742542061363,0.0,0.0,0.0,0.0,0.07643150007069117,0.755867383005797,0.0,0.0,0.0,0.03844549696027144,0.17048635656722733,0.7516965926763761,0.0,0.0,0.0,0.10982256468259553,0.19696027145482825,1.0,unknown
O55187;O55187-2,0.5167307547312071,0.015506295709869559,0.0,0.0,0.0,0.0,0.5303174244137828,0.0,0.0,0.0,0.0,0.0,0.555409786624445,0.025027520168890892,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010501244062429325,0.5160370956797108,0.025764909899721033,0.0,0.025431651964110662,0.0,0.007774108421925651,unknown
Q5SV80,0.0,0.6001102839812511,0.8610973256134528,0.08888337468982604,0.0,0.0,0.0,0.5082271850013781,0.6931348221670798,0.0,0.0,0.0,0.0,0.3712489660876752,0.6181968569065339,0.0,0.0,0.0,0.0,1.0,0.9149710504549174,0.0,0.0,0.0,0.0,0.8626413013509804,0.6939068100358422,0.0,0.0,0.0,unknown
Q7TSH3,0.2951145535239987,0.0,0.0,0.0,0.0,0.0,0.8317425501653616,0.0,0.0,0.0,0.0,0.0,0.751203797316516,0.04504686669979588,0.0,0.0,0.0,0.0,0.5533183679764223,0.0,0.0,0.0,0.0,0.0,1.0,0.02247202563531367,0.0,0.0,0.0,0.0,unknown
Q3UA06;Q3UA06-2,0.10300232718717192,0.6226120757998085,0.3427358514691956,0.23094135999795296,0.1072833286448605,0.0709024883001301,0.11522133851622632,0.6337621154387106,0.43799708462266135,0.2996189550673853,0.27440349845280326,0.09777766411784206,0.0,1.0,0.5772702861672995,0.3729381377387908,0.13308186072679765,0.07318875789581335,0.0,0.4832621537989395,0.2886735033117652,0.23678490141421263,0.0,0.0,0.06491573536557273,0.5385008822852447,0.3542439199038423,0.24098918241567027,0.12370150627829023,0.044063115361992485,unknown
Q91W67,0.26611281837595663,0.7496223761654259,0.3586228449398408,0.30677118599927045,0.33439762487629526,0.16082087608729573,0.23424657534246637,0.6302411583936668,0.3260378144695032,0.6849315068493156,0.5309651544351267,0.27892077712380886,0.0,0.509349445283609,0.2976613365279444,0.0,0.3253398614511176,0.0,0.0,1.0,0.6382624095004946,0.7698317620709416,0.44174175738319665,0.3077399864576287,0.0,0.954685139851034,0.8177509245273193,0.5803427261836562,0.44213761133392415,0.3193239231209956,unknown
Q4ACU6;A0A0A0MQD5;Q4ACU6-3;Q4ACU6-10;Q4ACU6-9;Q4ACU6-8;Q4ACU6-7;Q4ACU6-11,0.08161590658040051,0.17567460943664248,0.21699147861764287,0.14669007416758711,0.34147072747356794,0.0007829809057913841,0.05910525485245392,0.1633698911156703,0.20218163168691816,0.2187194255957075,0.29430724317500434,0.9391667981694811,0.0,0.17083399084740417,0.21918494555783483,0.20705381095155476,0.47502761559097384,1.0,0.1838803850402398,0.1929343537951715,0.09366813949818573,0.5824522644784603,0.5533769922676346,0.059416916522013585,0.09209010572826248,0.286346062805744,0.22816395770869544,0.04970806375256437,0.5027221082531174,0.3864801956761879,unknown
P33609,0.06014857937266467,0.07940307585367964,0.0,0.0059410026935441925,0.023607611434529444,0.025280215483534586,0.3120601268572417,0.15298896515770238,0.09684594665044721,0.29053349552524055,1.0,0.2169128508124074,0.14080284994352224,0.06925449648101448,0.023175341037448893,0.18883916934572928,0.17376835520027759,0.08896515770266716,0.02189634199322267,0.6953253975149891,0.06372838648014582,0.0870362325136846,0.23183595447041414,0.0980015639933961,0.22675297593187885,0.3073594578156222,0.02369623772699621,0.04903988183160985,0.05576070901033943,0.061751672604049006,unknown
