,n113,n114,n115,n116,n117,n118,n119,n121,markers
O70579,0.0003869385570501685,0.0004034789176085275,0.00026234389157284404,0.0005192490576674322,0.0004672234837351457,0.00050812960173806,0.0002200517441751672,0.0008300182319591628,unknown
O70591,0.0002115991066765261,0.0002775368905016172,0.0,0.00017021990171540028,0.00010608433230436581,0.00013339033319329603,0.00018363692438361933,0.002126917249032968,unknown
O88271,0.00013565078940923591,0.00013287861630437284,0.00013833378073278062,9.089565481458097e-05,9.238878863559259e-05,9.555885121532416e-05,0.00011494286757786382,0.0024019993173390853,unknown
O88329,0.0003635211552559116,0.0006903999937144862,0.00041667088818026074,0.0011138139594121257,0.0005936622216360152,0.0005326505094338863,0.00013841758447587875,0.0,unknown
O88441,0.0002874267644199725,0.00027731021798448903,0.00038391198417066826,0.00035611031968255146,0.0011022169354159366,0.0008088624602866854,0.0004158959468761114,7.376346810748e-05,unknown
O88545,0.00032224330708264355,0.0002661005396681013,0.00026926530971137794,0.0002038360343472344,0.00011710487199076895,0.0001514892643444703,0.00018919681856745078,0.0019370430831161783,unknown
O88735,0.00042553250932596303,0.00046607317216455844,0.00024780766282114986,0.00043982850906464343,0.0003483079471360318,0.000639456325564209,0.0005913075815645208,0.0005932942111730715,unknown
O88792,0.0015517769651633036,0.0010725037732183139,0.0004465375729059001,0.0006105305418867076,0.0002896236134250537,0.00020257727811986425,8.733593038156688e-05,4.3316930786769434e-05,Plasma membrane
O88811,0.0007016762417266396,0.0006292351594537345,0.001059410347868883,0.0005539748038969414,0.0005873347672320999,0.00023998892237594093,0.0003258203606355835,0.0003261725186570937,unknown
O88824,0.0008228522936708895,0.0009233039503951924,0.0007720603990123811,0.0007498355358586839,0.0004791947470256893,0.00023784822066687727,0.00018996377329748214,0.00013441486410565646,unknown
O89001,0.0007211265339101854,0.0007526203083171537,0.0006470098798140617,0.00048211548564134303,0.0003155196623086411,0.0003166480219166256,0.00027120907847014874,0.0006098781489362775,unknown
P00375,0.0003645324962476767,0.00041771135208919035,0.0002319533029699136,0.0002200728786887454,0.00015254771200631792,0.0001735303591476239,0.00011420021767632484,0.0017899979987100287,unknown
P00920,0.00028553524028893535,0.00026551099638627687,0.0002514433354706609,0.0001629039102016858,0.0001219033151235318,8.281168780015725e-05,6.552569429709629e-05,0.0021381316562206483,unknown
P02463,0.00045514794254921363,0.0007091662980043723,0.0008304702675436587,0.0005542859189469745,0.000410696634500832,0.0003767718647111746,0.0004996111242147535,0.0004139560860277717,unknown
P05132,0.0010778903928653023,0.0009286727848535365,0.00037673657910931917,0.0005082264096664499,0.00038248558859037447,0.0001960700740429709,5.54060241361113e-05,0.0004887067051554224,unknown
P07742,0.000490473855004613,0.00041613843702306995,0.0007046051457499059,0.0003562740298050017,0.0003362101459392354,0.00031748434029723623,0.0008080987762710188,0.0007382931702969492,unknown
P08556,0.0013278125600716386,0.0010821499577826877,0.0007509171747760034,0.0005468445319873103,0.00027783558890561355,0.00021852804039575814,0.00014193009790096833,0.00012147247246540203,unknown
P09041,8.463359567389412e-05,9.917642138518739e-05,0.00014190263304286383,0.00011670985090740687,0.0,2.9555625381330635e-05,0.0,0.002657390317474151,unknown
P10493,0.0005021251545384383,0.0005815176824097799,0.0012600561062757365,0.0006354704796619167,0.0005224575238769734,0.00046720408532437293,0.00046732693270637763,0.00012155473009302042,unknown
P10833,0.0010282698605599387,0.0010044903355320854,0.0007061905534540543,0.0008491975970854729,0.00043667755232907793,0.00019004681016799102,0.00013173733722367394,0.0,unknown
P10922,0.00017062039376495474,0.00011155300821454126,0.0003633840945408144,0.00014917686959442503,0.00019794183304025037,0.0018824063405639812,0.00044531754191518556,0.00024733909059525635,unknown
P11157,0.00036072029959264136,0.00038937176341442327,0.0004366311715082068,0.00026375272304770387,0.00015478714932850538,0.0002496237902144945,0.0002104319682095162,0.0015890503909726762,unknown
P11352,0.00030385385894870164,0.00026026215980706177,0.00033022999004488936,0.00027011126123107645,0.0004161642432422667,0.0006421107021116652,0.0006683933410373945,0.0008258635544302367,unknown
P11403,0.0007546119052878453,0.0010310914114761412,0.001329771759258963,0.0007784431528237628,0.00039034684264153805,0.00017353751922848305,0.000169187170432802,0.00010004869608160997,unknown
P11404,0.00034930245885015894,0.00031628833824268437,0.00021355120156024346,0.00016087981374284617,0.00013596226935478449,7.901376410718057e-05,7.46090080800028e-05,0.0020578934066233464,unknown
P12815,0.00044466312387394364,0.000524057533754014,0.0005041832431445177,0.0004066855277776977,0.00030473085083651313,0.0002480292814140855,0.00019285466865748548,0.001170899888047335,unknown
P14142,0.0006515160746668718,0.0008647156615770604,0.0009944461256799094,0.0008461906504774733,0.00046541530356550965,0.0003867834430829887,0.00014583328467674688,4.165302897062587e-05,unknown
P15105,0.0006970596018183661,0.0005888588985248374,0.0005622871733145045,0.0005203134002664847,0.0004040407420512602,0.0003089620139671454,0.0010607652596531826,0.00016970305651532608,unknown
P15116,0.0007726272733853598,0.0006956392142423038,0.000753003448057142,0.0007022819221589454,0.00047411899708927745,0.00036431121435498887,0.0003333462822519541,0.0001652972578293022,unknown
P16332,0.00025188610965055095,0.0002825654509022326,0.00042581488558246,0.0004174773456143843,0.0011543059803818892,0.0008064576630522896,0.00028058231938631273,6.460445378365939e-05,unknown
P16627,0.0008630862105129959,0.000550470201580157,0.001151155132577987,0.00038931963797611584,0.000299844584091298,0.00015526693643884694,0.00012177318401623668,0.0008781546815408367,unknown
P17047,0.0004292876931799186,0.0008174907435748866,0.001194851296167156,0.0011099030282252138,0.00047113797147414706,0.00017019351942954364,0.00024335013862933634,8.576573694060257e-05,Lysosome
P19157,0.00028254034564481823,0.0003520245223473115,0.0002270246954308658,0.00017108080191044296,0.00012507731238788706,0.00025107307668530376,0.0002448152563040473,0.0018027455429004044,unknown
P19258,0.0003297993097518163,0.0003340671187464653,0.00043823124491806567,0.0005215736809253917,0.0009537010851416023,0.0006216678120249088,0.0003914183547610473,0.00019010338284485898,Mitochondrion
P20263,0.0002793399447069543,0.00026219903887021956,0.00022723836057504922,0.00025327979519536016,0.00027792287841928235,0.0014758524529261663,0.0006586120640370988,0.00020652195189541176,Nucleus - Chromatin
P21126,0.00029181552561326944,0.00029517853582223006,0.00032690683048926456,0.00024962349550169846,0.00016484290482060855,0.00033634502315071517,0.00047217366021868056,0.001484669933783175,unknown
P21550,0.0005653539033401251,0.00044424625368270893,0.0005931827092234088,0.0002725290951004376,0.0,0.00033897204913323664,0.0,0.0015626849056065294,unknown
P21836,0.0005916510654480491,0.0012065786045194783,0.0003733801288057455,0.0011478527607075343,0.0004580807042382402,0.0001878890980479486,2.5138355278290235e-05,9.873526045743624e-06,Plasma membrane
P21956,0.0008344140348007795,0.0011491563616252704,0.000450868381231324,0.0008421327344447866,0.00040951325271492155,0.00027179789503152573,0.00013398926387517802,3.7269978547087075e-05,unknown
P23242,0.0009919259611998526,0.0010891703266801029,0.00048053070858079415,0.0005604713902671699,0.0003616135693806382,0.0003364399146440314,0.00024063883775881493,0.00013148917379698422,Plasma membrane
P23492,0.00045377111693247987,0.000494174102474264,0.0002098209623204262,0.00028842023434955626,0.0001506885166091993,0.0001033055419543828,7.843845389587446e-05,0.001718262527129939,unknown
P23881,0.00032478331412274576,0.0002717235122052418,0.0007346330439169441,0.0003270816623840335,0.0003005519354488737,0.0005741948730339969,0.0014952977222875466,0.0003281339104606425,unknown
P26638,0.000346647620027759,0.0003304635013731287,0.00018042682536001324,0.00016555238779838384,9.234098355469818e-05,6.615267777275453e-05,6.529813382381059e-05,0.0021137169839679673,unknown
P27612,0.00029505422195248964,0.00026585334243188583,0.00021338629852102982,0.00018597716999179783,0.00018766640589653341,0.00015182494706377208,0.00011191415603498566,0.0019631880816756006,unknown
P27641,0.00040060462066099817,0.0004152170090167076,0.00030963296056033066,0.0004019169301362409,0.0003110920833630337,0.000539338804620331,0.0002643650848229848,0.0009940556906350836,unknown
P28574,0.00033709232566789,0.00045565308766543403,0.0003456508655249623,0.00029320458266421026,0.0002830173156421328,0.0010073432968862148,0.0008334291869905947,0.0003157821251940623,unknown
P29351,0.0006072346382021185,0.0005385990277210663,0.000854942183949969,0.0004555160748907521,0.00028303019633989007,0.0004643294801680017,0.0005279009870495073,0.000534116796210974,unknown
P29387,0.0009600695367470203,0.0011514822370870547,0.00043388492721078037,0.0006693393544451232,0.00040747763131454497,0.00027633461042611757,0.00017628720431079757,8.014555876199014e-05,unknown
P30681,0.0001412875644985592,0.00016078768560545565,0.00018997499829920394,0.0002041449966490446,0.00017246745591764314,0.001506082081654704,0.0007611020124267467,0.0004257246677360949,Nucleus - Chromatin
P31266,0.0002694602933615891,0.00021430505253701868,0.0004688231596044035,0.00023640393663828765,0.0004386125650695181,0.0012485912247537229,0.0007650866685930132,0.00020387861168721382,unknown
P31809,0.001507100766544214,0.0012490427056199445,0.000907794082734321,0.0005984289975729597,0.00024696721765166634,0.00013967260859129436,0.0,0.0,unknown
P31996,0.0010469470979386592,0.0011452576091154926,0.0008664339003662618,0.0008280336908713627,0.00031426294175568184,0.00010024257306006104,0.00016986864188248748,4.947594716841919e-05,unknown
P35278,0.0006070444802314893,0.000797455472379408,0.0004924210512839026,0.0008789076606010284,0.0004977114825476835,0.000418904547280054,0.000130186648253201,0.00016063246515073695,unknown
P35456,0.0015714643988317856,0.0009588622637392304,0.001311940070859748,0.000516541662228816,0.00021585476263654153,0.0,0.00015747095140071268,0.000201295607796677,unknown
P35550,0.00015965872322772494,0.0003532994994962391,0.0002519741396682454,0.000516588711049227,0.0003096025120935609,0.0007497820375659045,0.0008460551976831211,0.0005489924989031821,unknown
P35601,0.00014761149239388285,0.00017373101286693752,0.00012773959552445,0.00019622782496521018,0.00023058062019323046,0.001857170707279611,0.0005076407014764961,0.00019203759712452018,unknown
P35821,0.0006697502745516825,0.0006596353875980153,0.0010624146940898436,0.0004742473663765755,0.00041343986952566234,0.00033585178264940136,0.0006648349353103939,0.00025947047357625713,unknown
P35922,0.00022204289687063596,0.00031062592105472037,0.0002512533300952672,0.00040819532197877196,0.00032779460040620984,0.0005472604819750893,0.0017552651681035844,0.0002584897906324283,unknown
P35951,0.0007642943985469444,0.0011899480398608376,0.001233108510137042,0.0007796879872661574,0.0002810511736745564,0.00018569119919502526,0.00016966015222203944,9.8202062200218e-05,unknown
P36916,0.0002771345628414732,0.0002609993612669744,0.0002544798412005627,0.00022569414422173522,0.00018676386596323965,0.00022221030938958733,0.00016658025729665555,0.0018326966234529286,unknown
P39054,0.0005039737122198144,0.00038576564106899085,0.00037163750026846166,0.0004165377543130369,0.00037747294345887825,0.0008880672205945712,0.0007735706196374923,0.00020772756327631573,unknown
P40124,0.0004352040485893783,0.0004944755435505781,0.0007715905688349817,0.0006546414917802754,0.0005100746182194178,0.00036352425775213935,0.00024975643064471044,0.0005747600749153183,unknown
P40201,0.0003654990029239007,0.0004578167148595489,0.000247911669078136,0.00039977251957931496,0.0004324121786594986,0.0008079879595480647,0.0005905203837723727,0.0004279992686930476,unknown
P42125,0.0006910691055083061,0.000511889843855652,0.0002253834221062123,0.0005718815589468359,0.0008772649681692721,0.0005916267055690282,0.00019788921913347927,6.493681890363162e-05,unknown
P42669,0.0003616237895472847,0.0003883211827641328,0.0005745133430918948,0.0003520323071140544,0.0003763487719690181,0.00037949698374095686,0.0013843971648423467,0.0004262339942180455,unknown
P43275,5.8316253235241196e-05,6.75589111330931e-05,0.0,0.00012185596012850771,0.00023808155935672415,0.0019933524847966207,0.0008423976701550786,7.518537204371927e-05,unknown
P46061,0.00023192169822172534,0.00024556874625239315,0.00030040344410333644,0.0002795198522998324,0.0002642210958843027,0.0010338897374826805,0.000992010156902299,0.00044792583103331096,unknown
P46638,0.0002227956223766633,0.0007446177195846678,0.00042034490650496865,0.0009050667072550114,0.00036008852790437256,0.00026748306680932695,0.00010605656905002435,0.0007316168768502317,unknown
P46660,0.0006000404370031196,0.0004687001334443879,0.000603029391420657,0.0005492990597289322,0.00038566263216165635,0.0007489219589473919,0.0005148654609368162,0.00020209576123150931,unknown
P46662,0.0007695078732584916,0.0008016882758020726,0.0015227579922166585,0.0004921147551771049,0.0003041578751537053,0.0003081698953048173,0.00041538885040828864,0.0002504207244781559,unknown
P47754,0.0007881968334557162,0.0006804226809862865,0.0004934098706279452,0.0004367707472675796,0.0002338667050759531,0.0002793543931351103,0.00022447011032901992,0.000837187741921973,unknown
P47915,0.00045008479645091066,0.0003722657770180408,0.0002948206084872082,0.0005263809466183552,0.00047309511984764915,0.0004193610603726036,0.0010409949002878243,0.00037814123323343275,60S Ribosome
P47955,0.0003989773649618947,0.0003187661282230012,0.00042097331215044996,0.00043684639209660395,0.0004537441954604869,0.0003888856266067054,0.0012483926342288984,0.00041572333541148163,unknown
P48193,0.0005572993262206087,0.000568995395335839,0.001022796798035503,0.0005037040470133755,0.0007875120458926528,0.0004512621498615893,0.00037167505046413566,8.807398614827367e-05,unknown
P48432,0.0002303353547810162,0.00020254667676879387,0.00020376958699492643,0.00021745966914918128,0.00017854834983540367,0.0010225620829401485,0.0013353249554116063,0.0004400379520037738,Nucleus - Chromatin
P48614,0.0003462978296269968,0.0004689571980740578,0.0005660882457027098,0.0007381289348091817,0.000532676467683074,0.0005013800111040575,0.00045364686679950466,0.0003484545192143919,unknown
P48678,9.481286146926451e-05,0.00014985824650122408,0.0001110878143643521,0.0001965876277704607,0.00018846234606874698,0.0020853829434064027,0.000529820147240141,5.076480480929046e-05,Nucleus - Chromatin
P48972,0.00030623482989214823,0.0005212858319760736,0.0002283855569450367,0.0008232959849787582,0.0004238568723413245,0.0007163453037577149,0.000202328620004593,0.0003955934740958258,unknown
P49282,0.0007878613486015888,0.0010577071366490855,0.001629753819208382,0.0008710968017707199,0.0002916882967724685,0.00014446072190986707,0.0001281508947178154,5.360960101961914e-05,unknown
P50171,0.00040730333930418677,0.00031328669692330056,0.0003118072577826389,0.00033283758466166056,0.00040384324521846546,0.0010031784939296268,0.0006829325921584156,0.0003248480399182875,unknown
