,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,markers
AT5G56030,0.021625027874714223,0.06007846209493388,0.019446439126891767,0.07550210228575195,0.32620601771692836,0.5482956624259052,0.618157071910923,1.0,0.7448334768381804,0.8959772847443923,0.20654431738578902,0.0,0.06328017685501727,0.2245144256791119,0.4529996539705448,0.7760327587424863,0.6950227080533659,0.7445302460076246,0.6416403854574021,0.505556872867279,unknown
AT3G53870,0.6098443829329322,0.8787439875902833,0.674440380863922,0.3532219116535043,0.6788496150149892,0.8353845788748162,0.2973150750618404,0.394801646599159,0.18467458023304525,0.2490224230713042,1.0,0.8805150783296859,0.7335073152470927,0.6878089906373515,0.7068442022388541,0.6500449526190806,0.0,0.30863004517746856,0.04729031323507238,0.1416576967519962,unknown
AT5G62390,0.7987785665794428,1.0,0.6761186533164862,0.6564769429402929,0.8649907848571671,0.8133327715211389,0.027695220287007834,0.2743548361495982,0.14600735259121633,0.2934221500126219,0.909393501801997,0.8741946327015645,0.8343951785985442,0.7536779406482571,0.74164030950008,0.7213802128074253,0.3243892320789072,0.2668155057007249,0.12529077586122944,0.0,ER
AT1G53240,0.0,0.020267699973227752,0.20693700904469228,0.4157557946365497,0.6038083877324005,1.0,0.2803029282155624,0.48648728311034223,0.7761128847923914,0.43944864466511324,0.03544344893956998,0.09112633770780351,0.28473472292990226,0.39509476273298555,0.6782640978186703,0.9476654207305384,0.4582394333775135,0.42181430590120333,0.3125108002221421,0.6042272932540486,unknown
AT5G61790,0.7082150961478497,1.0,0.9141901548263065,0.46768457730271545,0.5442755170878798,0.4851510001901109,0.2612822678899883,0.1870204984851114,0.050296144835503764,0.06151357353085356,0.7236540747569435,0.8890921429466819,0.8963336996689791,0.7966543747193271,0.5753948632045565,0.3652389103231323,0.12983590134557574,0.17453290200934507,0.12889196132177824,0.0,ER
AT3G15950,0.2293217113436366,0.45691426038836663,0.0,0.16871706837789996,0.4957965769142747,1.0,0.10524031559665256,0.47762347452872644,0.6177511199529996,0.7201377467268315,0.2283569250697676,0.24559093751453356,0.32853134078115265,0.301035460707018,0.6823186239133544,0.9936010420317775,0.14410954073969628,0.7387618144707411,0.5673141035794019,0.04188248502194588,ER
AT3G01280,0.07267592207457493,0.11254825592898585,0.271326700227256,0.32207378333969355,0.6316569078217531,0.7232815311019368,0.8777357626803797,0.7201673549660486,0.8134546130141362,0.7047868660058405,0.0,0.08554448110759286,0.13752709062848925,0.263784580608483,0.4288634884035234,0.5347823738967832,0.9425597292406949,0.9023637361343767,1.0,0.9542822171406624,Mitochondrion
AT5G06320,0.16910643400953043,0.5743538358463848,0.852534129356676,0.6685698609853207,0.7657425135691321,0.4971420219528754,0.409729837722094,0.35277639339836686,0.06941343839656708,0.13688891990200236,0.1928366660465929,0.39027117689282637,0.6454654683018756,0.9883598797859372,1.0,0.7469791748450566,0.0,0.281881023710844,0.14478629807487145,0.10567769748094594,unknown
AT5G62740,0.9293118183395286,0.6335741028801741,0.4297972631881185,0.27106968936968573,0.21930254589280626,0.2043780773727963,0.08263949696139267,0.02866893614247016,0.0067478807670075065,0.018144680087191813,1.0,0.6481711176122679,0.37891351394919365,0.26586497325994257,0.17256538213621722,0.11961336152204771,0.1425917392837152,0.06734395642106335,0.02857044235130317,0.0,PM
AT3G04840,0.9726445403503496,0.8009589786155923,0.7787739505531638,0.5237267300383096,0.5254933021185926,0.44362312067353205,0.017975753469068757,0.049161142006752395,0.07549783461309655,0.0811646804258107,1.0,0.855393699634555,0.6673852813612521,0.6709165605475136,0.5361435523912471,0.4594852844174925,0.01864428054508298,0.04083654779771061,0.02021482616941433,0.0,Ribosome
AT2G21410,0.9081014568870157,0.5703347154916375,0.27313065118537344,0.2030477893700593,0.1883045150513251,0.15137500232417,0.07306725638477707,0.06468479703402451,0.04305538230710301,0.04362219194555863,1.0,0.5532081924990028,0.3507165982148352,0.22334360117289093,0.11061311332901975,0.0913825625866896,0.09643103174244444,0.0646170394064875,0.02841161902967399,0.0,Vacuole
AT3G58730,1.0,0.6851012187918369,0.38982033742286815,0.2632783389932967,0.1357529163680541,0.1599644656710693,0.0983636632552069,0.07327818870185071,0.0632742438245081,0.09129202778166252,0.9892463271025747,0.5776446109209631,0.3109469308418851,0.2517480791372016,0.11802107585483956,0.08374425714613586,0.5389008307902008,0.0592302334325803,0.03064305558397255,0.0,unknown
AT5G26260,0.5471592348543501,0.8869622985501638,1.0,0.7476682599131699,0.6349512186850854,0.5716812436843876,0.15279148609735685,0.12779601269578703,0.0,0.00789664032603026,0.7005247856029175,0.6778722649631884,0.5987129267131863,0.5871225658619567,0.7041016188023536,0.505578179206624,0.448087907696206,0.16466537468019585,0.14035568752456504,0.14988514452844354,unknown
AT1G04410,0.2481470251507037,0.0,0.05077788445417425,0.16198111656928,0.231205913380932,0.23243534918614048,0.9525609554420946,0.8275734886866968,0.7498581619407542,1.0,0.16011962864787,0.06155483620177343,0.07796560655127574,0.058983551140591,0.11130504904185509,0.22641228493537857,0.9227765962992849,0.96559770224867,0.9756886525595505,0.8941359818729858,Cytosol
AT4G30190,0.6747911829655213,0.8888430709682248,1.0,0.8720150107960878,0.629357515686064,0.423399046389312,0.2898776290508383,0.19479292058855044,0.10404982031294532,0.0,0.847370288488047,0.9197063152931634,0.8378936872714874,0.8823585504674728,0.6116970125743176,0.4654014965194291,0.21181574294388716,0.12156243575990734,0.07128408768949676,0.10803655573675017,PM
AT1G66280,1.0,0.6507876418006953,0.7864417689081552,0.6507619591474381,0.46253901232675326,0.425610143359721,0.1687310099350426,0.2736746877348767,0.0,0.02700638135102944,0.7302986844953745,0.8069914437124177,0.8128116374556354,0.7526855216638844,0.4872015024615996,0.3378130697574519,0.17395599161853595,0.112916330143577,0.15283194174559045,0.0780464815096448,unknown
AT2G18960,0.5769230833181394,0.9355368131544985,1.0,0.6318327897518153,0.5065487621932918,0.36857989641182987,0.29570678598191513,0.1544289961745175,0.0,0.0075237195968777615,0.7563987614379436,0.7724404811729695,0.7619605946709281,0.7807576608224254,0.5625242103356911,0.3891519477485256,0.1432717309645359,0.17528845988488106,0.07636069331275493,0.05892631810877526,PM
AT2G18020,0.9178933579014368,0.9978362967220765,0.9990344893146887,1.0,0.8129294214188281,0.6672377821305386,0.1529544996124911,0.08290427925369089,0.0,0.05763043376626282,0.9072205543144299,0.8054243293238659,0.7421170462907448,0.7959006047459635,0.5729385782819046,0.4706386868431016,0.711466111776417,0.20944759393769627,0.30043877323439944,0.1728282699070688,Ribosome
AT1G70770,0.5131689207454888,0.9371831093175694,0.9295091139356632,0.6044057517822611,0.524781525366921,0.5014660964150137,0.31637603663615604,0.19758934558306623,0.1748349075400267,0.11682032752786996,0.5302543271637754,0.9050043063506301,1.0,0.829667829775879,0.6359472391690634,0.5163161925515515,0.1768529951146067,0.13262659310758285,0.08946563854541524,0.0,unknown
AT4G35100,0.612166488578395,1.0,0.7565586516815249,0.7396532950074818,0.5783237876322513,0.5704202809130172,0.11575992507563819,0.12849511079908335,0.0,0.03601596648268679,0.90596022781021,0.8072675451025738,0.6726146600422651,0.6751015220334383,0.5946396608797373,0.4904803235257024,0.11978656400463386,0.06660497591413879,0.13341646498976384,0.07152154570409908,PM
AT4G17170,0.8162636285556621,0.9060963739965134,0.435341617253889,0.7624563872647896,0.6157439033159118,0.46063685952895556,0.3484013610459937,0.3892688127715442,0.0,0.1198564036933307,1.0,0.7193050420503575,0.5175936217658456,0.5805066794423583,0.4841698798912197,0.5423249327779168,0.3566610133377901,0.14975512515427772,0.16518692837708718,0.33856211056661367,unknown
AT4G39730,0.1841541476277323,0.22278576599805228,0.3127514317009891,0.33162086420107867,0.3758276485974036,0.3113031063950365,0.40527143560028583,0.45362727836348354,0.45063476433431293,0.41494905150480815,0.0,0.0552782027044568,0.1065726904209718,0.16888963418189948,0.20584695858441962,0.3328495598486772,1.0,0.6652829809307145,0.4798906727385768,0.44831480114038547,unknown
AT1G43170,0.9543477495677188,1.0,0.9978926384183279,0.6584895483098785,0.5940861071518492,0.5283571695476414,0.09357655842592753,0.04449932641253437,0.0,0.00512155777630328,0.9032687316560946,0.7398800543393454,0.7269090592553541,0.6901556287811249,0.627941422521334,0.5110594701356751,0.31247206860716864,0.20017962262869146,0.06747166664757544,0.09703293103781757,Ribosome
AT4G37870,0.6954967290095381,0.26611662732372143,0.08653393609001993,0.07032318311047574,0.04979765829614762,0.05167488407324876,0.39532585431837924,0.6359991988212169,0.740551717338838,1.0,0.9593931327742705,0.3657370404191391,0.1071007039872047,0.020832842234973073,0.0,0.007447860041189913,0.352358961140626,0.5394926155329548,0.7504125960579213,0.8890440086550807,unknown
AT1G27950,0.8697874399098849,0.8848748147824115,1.0,0.7934410872465852,0.6950513851080814,0.6781461379615393,0.011295318847562073,0.011113686594795572,0.0,0.007556424568807215,0.8328877614525452,0.80389221023958,0.813805274173029,0.767224869953134,0.6629963078159675,0.6683200281667636,0.14606377176524055,0.032554986844856804,0.032491491805889464,0.19102959280266107,unknown
AT4G09320,0.034739433032618755,0.11297018974198875,0.0,0.04725701519019603,0.08179476864002083,0.2635504304456175,0.6841930346544117,0.8558799444805603,0.8149169819250446,0.9407916062794891,0.17241250669731237,0.05164138719317726,0.00264507039701746,0.018680412049709206,0.09235918584151621,0.23878195299397553,0.4503490860897505,0.9360793329033601,1.0,0.873144460028508,unknown
AT2G17850,0.8295547821960426,0.8524969530320968,0.6543041932002712,0.44128558420240654,0.2388868192601199,0.1505496365181703,0.06496392803760204,0.040245442914322506,0.02903766132906068,0.0,1.0,0.8655599251727044,0.6048230450892547,0.3768024303851582,0.20379551097955675,0.08147808430526124,0.053242572472140245,0.04231029144242203,0.022728357860165492,0.05058477381123719,unknown
AT5G42980,0.2869493820884932,0.0,0.2533007308171139,0.6410938329005739,0.28487469385734615,0.5562458689413957,0.897273247815105,0.7732633116855504,0.9127120128512858,0.7843421266684245,0.6101843828702732,0.48448884944007325,0.3286740961936146,0.6396860973345553,0.54268374392594,0.27654963627058005,0.13219450228744253,0.9264981363760167,1.0,0.4490957901855096,unknown
AT1G03220,0.6401450071813569,0.5124674253845931,0.6777153076005289,1.0,0.8155042411938291,0.6426399808288046,0.1093764783801685,0.0923791810318079,0.11414630144115767,0.0,0.33681681240344674,0.5680773461246844,0.5064241401930745,0.5846147174968196,0.555515254624345,0.5476160480747541,0.6189276248296451,0.2475830082810574,0.29243724772867924,0.3463616983932573,unknown
AT3G46830,0.5116577075445918,1.0,0.561302374486738,0.3501034903496442,0.6027285309889306,0.7115754471735012,0.5292001944437533,0.5283437657378621,0.4332020766872327,0.5165691562376159,0.8906298362619054,0.681710344440635,0.8653409933577236,0.9592289968276259,0.9181505256212451,0.8834756652569378,0.23204345401762025,0.0,0.1863482176185837,0.12775472825397866,unknown
AT4G33360,0.9996398130016156,0.887771428700604,1.0,0.7068503126417974,0.8101870936922698,0.598576288641713,0.09963295562661512,0.035871178631036366,0.0031148996141699484,0.008703665028907605,0.9545496556661913,0.8667580331983349,0.9067092685359066,0.7191162877177536,0.6698545589939185,0.5673504427729164,0.2732134428420074,0.1039525079989378,0.0,0.08884344743143893,unknown
AT3G48890,0.628029011192956,0.9145622974557627,0.46846002013809085,0.5561132788294018,0.34911650525220844,0.3114632488994129,0.36352263465309625,0.316596891272663,0.2078685119405225,0.20143721407516532,0.6778330392694911,1.0,0.8140658994808717,0.6936426787270269,0.38329982586145744,0.23243418066672847,0.23101201593961412,0.09031021961979176,0.19457174078135397,0.0,unknown
AT5G19510,0.24694785272767952,0.10818794090522738,0.02002689178504857,0.0,0.06196955863242397,0.10956051748819953,0.6915219853180015,0.8808225794699336,0.9426826087610292,0.980408786693322,0.33888860942871674,0.12301906449565315,0.0507892093205411,0.12013848693294164,0.013270034280919276,0.139370856153049,0.7484831982305504,0.7809226507194634,1.0,0.7272466122190303,unknown
AT1G18080,1.0,0.6213433998639273,0.5890584623614312,0.548151024049616,0.4853582953455241,0.39130116264293,0.058990061304431976,0.0,0.007557452691191498,0.018469990957659364,0.9413895808862974,0.7327480510820177,0.4666131547691039,0.437679699446384,0.3465521508756203,0.26079876297024807,0.1752154600505164,0.14543595577252516,0.10323336511634315,0.11056367414519258,unknown
AT2G32240,0.7834754958599396,1.0,0.7825272227313961,0.5129154608331745,0.4046638076739217,0.30370872137814653,0.11219320362120859,0.10106089973099555,0.025858546175516216,0.040982591640393105,0.754797127039335,0.8416715164491143,0.8124896774075111,0.6210865900853396,0.4348781914323149,0.24243421494702316,0.2388871006073498,0.07391435166594529,0.04722718001075878,0.0,unknown
AT5G64440,1.0,0.9700310451858444,0.7128503488388871,0.613759515034786,0.565286850093889,0.4419847941875287,0.26564708090215655,0.0,0.05205693773713015,0.08968251483462403,0.9893807115976889,0.7119095578721645,0.5742461385077643,0.5700217039989408,0.3633646082048742,0.3696920116863199,0.5591300736757694,0.18843423197937859,0.1671737997339834,0.2179462365642395,unknown
AT5G51570,0.896977424181468,0.5701555134402864,0.27395504526241604,0.25724829876990113,0.2024282621800944,0.14404149219573412,0.04852846314753618,0.04007933338022638,0.05968250610341499,0.022919438396748364,1.0,0.5700427700615143,0.3040698401929402,0.20357736346574967,0.15738086601728427,0.11002810401163707,0.12630954236247072,0.032419209838372084,0.01218808110785783,0.0,unknown
AT2G38380,0.04011544486190852,0.0,0.036118799633856426,0.08029011142429515,0.3291178737276313,0.1814078828145475,0.6112422947749333,0.7777346313055602,0.8246338471283694,1.0,0.06520435125168933,0.05966026096490892,0.1139796731708047,0.1401200399084104,0.2648201632382551,0.45594387318963947,0.6138413427126551,0.6356592775631941,0.8276485317899975,0.7037833718815477,unknown
AT3G08580,0.006011003965465812,0.3271976339385499,0.1586895851589363,0.14084487407943755,0.5321968275997532,0.7470252280803666,0.5301723151030311,0.703217172481678,0.581988089367529,0.9287542755235947,0.0,0.09017243045881854,0.3780169258451076,0.486577022750603,0.7913912205566446,1.0,0.20460700241140592,0.6156582692782394,0.5193540982534444,0.5703200081029148,unknown
AT2G01470,0.7869821552465336,0.885821442133515,1.0,0.8402541354166028,0.7035726257299869,0.31216725538171197,0.32960987657976865,0.19690929530935378,0.056654512984820174,0.0,0.7044143671078891,0.9583096205829638,0.9576700119878613,0.7511638087000769,0.6037994044364947,0.4628913604154364,0.3339399969024526,0.0993958006773115,0.14049647911998572,0.09989043732048529,unknown
AT4G09720,1.0,0.3674032178118817,0.3127024041810924,0.2044581314558384,0.12911230085100758,0.07436649383755131,0.061060418026390686,0.03383869353493795,0.05507777853457905,0.03763650010753294,0.9904583497134029,0.5102230281288095,0.2801237155043206,0.18855628189614623,0.11361843403117577,0.06071816517507019,0.07279579723125273,0.04143799546385538,0.01772416848044316,0.0,unknown
AT5G14030,0.8843651195634599,0.8653451361088016,1.0,0.8084734890411395,0.7612861858793774,0.6726277286512015,0.4824494765660094,0.517532213403569,0.0,0.37628653502525294,0.6680060345704802,0.8713979819905139,0.8724337843072184,0.9017975065080255,0.7838028916827602,0.6715896754560526,0.14678498634296822,0.6715823601011088,0.3096086243550346,0.4713620302674239,unknown
AT1G66270,0.7096169404283537,0.6547008230538162,0.8273271262635852,0.7070144602555136,0.3431376574354058,0.2849927928664945,0.23813613265935915,0.17317148051076542,0.10944283461862765,0.13222161671693097,0.8322641926718467,1.0,0.8562554775040605,0.7221704919334345,0.42501898277490524,0.2564473966900142,0.0,0.010265390290157314,0.05340528424065454,0.02393464014459346,unknown
AT1G55850,0.9400790592567828,1.0,0.95274753724692,0.8055087292510982,0.7979576274091471,0.5561388477797155,0.1473677830370786,0.05856124980679308,0.03270700406295966,0.0,0.8553350329476543,0.9668495344505325,0.9539191249438861,0.7654640984689505,0.6635791322614496,0.49308090396444737,0.256901700682022,0.12783030872249979,0.1222984262617072,0.0858095751473456,unknown
