Protein_ID,Map1_01K,Map1_03K,Map1_06K,Map1_12K,Map1_24K,Map1_80K,Map2_01K,Map2_03K,Map2_06K,Map2_12K,Map2_24K,Map2_80K,Map3_01K,Map3_03K,Map3_06K,Map3_12K,Map3_24K,Map3_80K,Map4_01K,Map4_03K,Map4_06K,Map4_12K,Map4_24K,Map4_80K,Map5_01K,Map5_03K,Map5_06K,Map5_12K,Map5_24K,Map5_80K,markers
Q6ZQ08-2;B7ZWL1,0,0.011772982,0.027626167,0.041938162,0.089408803,0.097180618,0.007620742,0.009967517,0.02012439,0.040218319,0.046881991,0.078422058,0.006766583,0.014130872,0.021837236,0.037652961,0.005255854,0.097884527,0.005822275,0,0.012713998,0.023522913,0.060659674,0.055254805,0,0,0.023979013,0.065352401,0.064450904,0.033554235,unknown
P03930;Q7JCZ0,0,0.050808176,0.098704923,0.022906016,0,0,0.005988699,0.108240059,0.130438656,0.027175554,0,0,0.004928572,0.087718244,0.134226016,0.02951721,0,0,0.005213709,0.070030276,0.081188804,0.017072315,0,0,0.005065218,0.053713764,0.067063789,0,0,0,unknown
P30999-3;P30999-2;E9Q8Z5;E9Q903;E9Q906,0.008392621,0.028039564,0.040680706,0.070211993,0.060284823,0.032444957,0.004421031,0.047754357,0.04995585,0.044446102,0.031434435,0.016517214,0,0.041469876,0.049674347,0.071054094,0.051305618,0.028143022,0.005259764,0.028246481,0.024252515,0.037432602,0.03325578,0,0,0.024271763,0.022592854,0.06249594,0.043202198,0.042759493,unknown
Q9DBV3;A0A0R4J217;D3YTV3,0.09453677,0.013506018,0,0.017118155,0.038470998,0.100758268,0.087129078,0,0,0.009130352,0.026560853,0.08756955,0.05175611,0,0,0,0.032163816,0.069831522,0.057265355,0,0,0.011972533,0.021012783,0.042964078,0.10546422,0.024816371,0,0.026123059,0.02179867,0.06005144,unknown
P35922-9;D3Z6U8;E9QNF5;P35922-8;P35922-7;E9QAS9;P35922-11;P35922-10;P35922-12,0.005196827,0.009874073,0.017787466,0.023441914,0.030690946,0.043380803,0,0.009541387,0.013184127,0.038984811,0.011156221,0.058036808,0,0,0.013019101,0.031079721,0.090187685,0.061547932,0,0.012434116,0.014114555,0.058962173,0.096511352,0.105366107,0.004439121,0.010545318,0.015307406,0.092194331,0.070040234,0.062975465,unknown
Q9D3S3;D3YZ90,0,0.016670543,0.02703323,0.052385388,0.025787006,0.008890035,0,0.016920197,0.02741078,0.050895649,0.031036902,0,0,0.019719596,0.039393148,0.069061046,0.050801517,0,0,0.106184799,0.064675731,0.092471224,0.037721285,0,0,0.081823072,0.07917101,0.053591707,0.032546081,0.015810055,unknown
Q8K2H6,0.102356026,0.022561087,0.010459648,0.01383297,0.020008058,0.0198599,0.091069459,0.024843696,0.018227744,0.015017035,0.019918922,0.008934696,0.05688333,0.01637335,0.011126964,0.012288144,0.026069318,0.02627409,0.099157964,0.023650596,0.023689141,0,0,0.015624125,0.240336405,0.047078954,0.017485143,0,0,0.016873236,unknown
Q920F6;A1L2Z0,0.134709152,0.027507861,0.007338214,0.008140582,0.012387355,0.028321162,0.110234419,0.027173962,0.00674527,0.010437506,0.015681211,0.047993464,0.107475755,0.026502799,0.005378834,0,0.005308185,0.009082565,0.115833049,0,0,0,0.009547108,0.022715804,0.189604883,0,0,0,0.026301226,0.045579633,unknown
Q9D0P7,0.006825293,0.008524306,0.022750977,0.012599791,0.050960629,0.092402694,0.020130813,0.014085331,0.010917837,0.025030949,0.028017624,0.117200675,0.043705465,0.013198783,0.012549104,0.019135092,0.083010849,0.148008071,0,0.006762908,0.020449561,0.019634659,0.027636979,0.059509304,0,0.020414469,0.010496739,0.012340504,0.021533985,0.072166607,unknown
Q4V9W2;Q4V9W2-2,0.049861033,0.009462035,0.009222089,0,0.021946562,0.047521217,0.084765592,0.010513576,0.012164294,0.039118522,0.049594936,0.19629685,0.044822169,0,0,0.037648108,0.009078947,0.127845745,0.042514927,0.005089789,0,0,0.03383696,0.06541852,0.022602628,0,0,0,0.038285364,0.042390136,unknown
Q9CR13,0.00311879,0.082917543,0.138644158,0.017348473,0,0,0.006319673,0.07955212,0.107922353,0.013593703,0,0,0,0.064059206,0.110844216,0.019945763,0,0,0,0.059936915,0.088384595,0.018126815,0,0,0.003600932,0.079766859,0.08655051,0.019367375,0,0,unknown
Q8R1M0,0.03080781,0.049081397,0.028682943,0.024768858,0.066952756,0.047516873,0.028538696,0.023010156,0.030110155,0.062404818,0.050619568,0.038279523,0,0,0,0.065077547,0.079210969,0.039995229,0,0.056806928,0.036841215,0.037932775,0.03918384,0.019527425,0.033544341,0.025492867,0,0.059696027,0,0.025917285,unknown
Q8VD76;Q3UZB8,0.032328746,0.007921463,0.007984791,0.007019951,0.016984983,0.066866509,0.092115622,0,0,0.00916017,0.02208769,0.041841198,0.092372581,0,0,0.009519084,0.028826644,0.056540905,0.078907106,0.014950035,0.009634301,0.015200362,0.037664373,0.05911381,0.075021224,0.022615699,0,0.03366659,0.042750501,0.11890566,unknown
Q5SYL3,0.025030771,0.023352826,0.049533589,0.055287432,0.041863094,0.047595943,0.010446335,0.0189247,0.023468681,0.049699206,0.040793968,0,0.016755346,0.027506479,0.03348892,0.072555958,0.147796006,0.011492912,0,0,0.016372015,0.041202957,0.049600458,0,0.035628728,0.021787626,0.050215497,0.016516639,0.056598375,0.016485537,unknown
Q6NS60;Q3UGY7,0.008179374,0.079295783,0.036847761,0.068365777,0.047052553,0.012834555,0,0.022795307,0.025469677,0.027117811,0.028447369,0,0,0,0.030105001,0.043354539,0.087307667,0,0,0.020566714,0.038183075,0.044796333,0.070075209,0.031169798,0,0.023061795,0.055188184,0.133459459,0.048502981,0.017823277,unknown
F8VQB6;E9Q5G1;F8VQB6-2,0.02385966,0.018787488,0.03872335,0.024695658,0.032505051,0.032734276,0,0.040399841,0.020943779,0.037022138,0.03644458,0.110175357,0,0.026056403,0.024188891,0.025842909,0.017005373,0.134040636,0,0.022762974,0.023970902,0.046946247,0.031487021,0.097754491,0,0,0,0.081542417,0.033106205,0.019004353,unknown
Q8R092;Q8R092-2;Q8R092-1;H7BX33,0,0.012638828,0.044317081,0.039741359,0.06308707,0.019632422,0.0109582,0.032427735,0.026451883,0.090982616,0.057232405,0.025941247,0,0.023643385,0.029107425,0.096024264,0.054807473,0,0,0.015912075,0.030999366,0.046809078,0.074088097,0.013162406,0,0,0.032916016,0.083131295,0.063212964,0.012775311,unknown
E9QP54;Q8K3E5;Q8K3E5-2,0.023853375,0.024993144,0.045468727,0.028046366,0.03535548,0.032928753,0.01877222,0.039821461,0.048487982,0.03333132,0.034746596,0.072024335,0,0.026202104,0.036686468,0.049637815,0.036022232,0.03634806,0,0.038647726,0.037072681,0,0.044365441,0.020047855,0,0.02294005,0.054832192,0.050917225,0.020564903,0.08788549,unknown
Q91WD0;Q91WD0-2,0.009613521,0.02059181,0.030173403,0.052591834,0.042285534,0.040151506,0.035005781,0.017629863,0.074066511,0.053674441,0.052865085,0.038352358,0,0,0.032845022,0.049318767,0.020963075,0.057505148,0,0,0.025176184,0.05337743,0.032712109,0.04901433,0,0.01928496,0.037462809,0.05755861,0.060600008,0.037179905,unknown
Q7TT36,0,0.023519354,0.029858015,0.074778916,0.04172996,0.026351881,0,0.032287853,0.025365187,0.056110805,0.027262674,0.037276136,0,0,0.033517003,0.028611999,0.037511214,0.034406714,0,0.020635173,0.036712161,0.117085502,0.0235183,0.04811395,0,0,0.038023535,0.058843186,0.110370505,0.038109976,unknown
O35671;Q3UGH2,0,0.014646875,0.02049285,0.046637875,0.043894171,0.03043696,0.023325833,0.015162227,0.028575162,0.041429194,0.065571605,0.064797126,0,0.017855121,0.037776729,0.053349786,0.127669304,0.068689845,0,0,0.023158888,0.020089279,0.022241417,0.029075996,0,0,0.052970168,0.032470785,0.070140089,0.049542716,unknown
Q8BUW1,0,0,0.038222927,0.066890122,0.038483147,0.017215119,0.033347976,0.025767371,0.045297415,0.047051315,0.047198534,0,0,0.023237585,0.062766388,0.06051035,0.076729151,0.041077391,0.014201498,0.018532931,0.023129359,0.072038821,0.049607362,0.027352566,0,0,0.053810674,0.05164456,0.032097009,0.03379043,unknown
Q8VCK5,0.009595133,0.021192694,0.040447705,0.08249777,0.045479882,0.046947649,0.021703222,0.02950037,0.028890057,0.05704101,0.043179027,0.026003256,0,0,0,0.043176707,0.082283116,0.02974055,0,0.018698071,0.040236532,0.053794519,0.054670538,0,0,0.050202262,0.036256738,0.058089912,0.056057084,0.024316195,unknown
Q8CFT3;Q9Z0W1,0,0,0.022563523,0.040569948,0.034788275,0.019078772,0,0.022330307,0.031269029,0.053252885,0.048637295,0.028819879,0,0,0.023951575,0.05447371,0.076286591,0.035535168,0,0.016936328,0.035390439,0.081843296,0.093841581,0.018025922,0,0,0.031723464,0.090722027,0.110706669,0.029253317,unknown
V9GX85;A2AKX2;J3QNA0;Q8R4F1-2;Q8R4F1-3;Q8R4F1,0,0.026322757,0.051373943,0.07745828,0.07531718,0.040610784,0,0.025445435,0,0.039022879,0.043186649,0.038971455,0,0,0,0.059285418,0.083541872,0.039954741,0,0.019520789,0.037964795,0.057695955,0.04572979,0.042017926,0,0.017848736,0.053892151,0.062595241,0.050745949,0.011497273,unknown
Q8BGQ4;Q8BGQ4-3;Q8BGQ4-2,0.033524418,0.010385757,0.02041251,0.035282651,0.026123598,0,0.094760679,0.027357914,0.039406762,0.046555137,0.01486253,0,0.049106225,0,0.028662001,0.034640756,0.022676902,0.026539688,0.08255326,0.016342947,0.034050873,0.041406024,0.039004627,0,0.088334119,0.02680355,0.054435474,0.074173107,0.026469917,0.006128574,unknown
Q3U1J0;Q3U1J0-2;A2ALH6,0.056196795,0.009472121,0.013614518,0.009915003,0.010231708,0.006224447,0.211390948,0.020089932,0.02019592,0.014760207,0.019075467,0.009148477,0,0.028924227,0.015182901,0.014232787,0.031399193,0.002998853,0.014856102,0.025182443,0.042281344,0.078633622,0.039222809,0.056277548,0,0.059920284,0.043792947,0.047465965,0.043222626,0.056090806,unknown
Q6P4T1,0,0.011804863,0.022144713,0.064422944,0.072948559,0.04023005,0.010116692,0,0.024678355,0.044648513,0.046830774,0.042104082,0,0,0.019330582,0.03184468,0.055851096,0.045915334,0,0.027504815,0.022674867,0.060016811,0.085219155,0.065737541,0,0,0.027772975,0.061758305,0.060622481,0.055821814,unknown
O70146,0,0.036051106,0.026652015,0.071298762,0.045722266,0.030879693,0,0.018241294,0.015976543,0.037136189,0.051346417,0.021888703,0,0.016279431,0.018458098,0.028935896,0.057450937,0.027425707,0,0.014015742,0.025101441,0.077729552,0.0758644,0.048512023,0,0.022644329,0.036314672,0.080705293,0.079088828,0.036280663,unknown
Q71KT5;E9Q4M8;E0CX74,0.032110284,0.019413777,0.025588024,0.040190608,0.036960478,0.014467579,0.047262891,0.016014641,0.026264051,0.04274471,0.033144326,0.019613785,0.020736829,0,0,0.043478739,0.060459418,0.026375055,0,0.018711748,0.028626145,0.072194888,0.067634705,0.035565423,0,0.04575083,0.027555102,0.114594584,0.057076283,0.027465099,unknown
Q8BH01-2;Q8BH01;Q8BH01-3,0,0.05869451,0.086868264,0.036059993,0.014436058,0,0,0.022439988,0.098295919,0.07037019,0.014284325,0.007451465,0,0.030974011,0.073919387,0.042364705,0,0.022482784,0,0.052888768,0.116727619,0.084914212,0,0,0,0.041711084,0.061902307,0.063214411,0,0,unknown
Q8QZR0,0.041426425,0.020387197,0.031959915,0.053430566,0.044950912,0.013482467,0.06693914,0.025405022,0.051303473,0.076788122,0.04492611,0,0,0.024292851,0.049623467,0.091486537,0,0.016667559,0.034098756,0.031057255,0.041686845,0.063796473,0.031758236,0,0.016535064,0.022855644,0.031651849,0.030088673,0.020878015,0.022523428,unknown
Q8C407;Q8C407-2,0,0.075715782,0.099214778,0.041888121,0.022401735,0.010356538,0.010995992,0.059682964,0.086728434,0.065282997,0.020681359,0.017982258,0,0.05294242,0.095836497,0.043099112,0.027484374,0.019162814,0,0,0.051164378,0.063141337,0,0.033005917,0,0,0,0.058141994,0.026484826,0.018605374,unknown
Q8BGD8,0,0.095682721,0.125013201,0.019370072,0,0,0.015657933,0.119115224,0.127786844,0.020168292,0,0,0.010136152,0.091079908,0.114249393,0.015560696,0,0,0,0.051778658,0.068237202,0,0,0,0.011029217,0.059868451,0.04733525,0.007930786,0,0,unknown
Q8BUY8,0.020930914,0.027357898,0.025871483,0.024135607,0.040489275,0.105684501,0,0,0,0,0,0.103810956,0.013574403,0.022198921,0.023138799,0.027840258,0,0.135733679,0,0.023142939,0,0,0.044790147,0.098730647,0,0.047415181,0,0.047430707,0.045135873,0.122587811,unknown
O08734;Q91WX5,0.014107082,0.038936808,0.126519314,0.029417696,0.00999143,0.014084649,0,0.091941289,0.17886837,0.019212843,0.004196959,0,0,0.028493069,0.051044271,0.013640221,0,0,0,0.061595328,0.129957108,0,0,0,0,0.12149298,0.060740427,0.005760154,0,0,unknown
Q3TJD7;Q8BVJ7,0,0,0,0,0,0,0.035779184,0.060738038,0.042819384,0.051907197,0.044733413,0,0,0.067090941,0.048705252,0.053995599,0.051880684,0,0,0.127965623,0.054411648,0.060489225,0.024832408,0,0.019099499,0.078636298,0.101704577,0.03246303,0.02729505,0.015452953,unknown
Q8BHD1;Q9D3W6;A6H699,0,0.104560028,0.099778178,0.011455084,0,0,0.020149695,0.071429699,0.113594475,0,0,0,0,0.065257862,0.172824421,0,0,0,0,0.0412994,0.06069607,0.0291795,0.042092352,0,0,0.063552181,0.034778442,0,0.03479887,0.034553742,unknown
Q3UF64;Q3UF64-2;D3Z0I9,0.015017445,0.086585414,0.087024738,0.060405393,0.049513171,0.040950419,0.009040882,0.042946608,0.093613443,0.056141497,0.035981505,0.01696236,0,0.033155611,0.064264924,0.013507194,0.025317686,0.019768444,0,0.028993097,0.095339278,0,0,0.033512198,0,0.031089503,0.060869189,0,0,0,unknown
G3UXV6;G3UY21;G3UYX7;Q9R1B9;G3X909,0,0,0,0.046526342,0.022167401,0,0,0.042945177,0.083805017,0.110531001,0.065801091,0,0,0.041718455,0.053172962,0.052336847,0.043808293,0,0,0.022464407,0.066705607,0.067028713,0.028796021,0.039411713,0,0.062792337,0.04142955,0.047841266,0.028891423,0.031826376,unknown
Q9DAT2;Q9DAT2-2,0.166046924,0.011398437,0.005566982,0,0,0,0.14850533,0.013955012,0,0.004857672,0.004727684,0.003408377,0.13081081,0.023835427,0,0,0,0,0.181784881,0,0,0,0,0.011277445,0.261486685,0.018833374,0.003203995,0,0,0.010300963,unknown
Q921Y2,0.090262125,0.003773941,0,0,0,0,0.237648734,0,0,0,0,0.00414818,0.079214827,0.002042007,0,0,0,0.012115459,0.2042432,0.00512479,0,0.001246669,0,0.021539255,0.294934801,0.016747415,0,0,0.002637957,0.02432064,unknown
Q9ESP5,0.107556243,0.005531251,0.001831614,0.00104204,0,0,0.152553299,0,0,0,0,0,0.236056733,0.007621199,0.000382472,0.000713776,0.000811061,0.000564266,0.264217818,0,0,0,0,0,0.21312798,0.007990248,0,0,0,0,unknown
Q3U1C4,0,0.023187915,0.038273689,0.039534362,0.075605105,0.148413938,0,0,0,0,0.047071374,0.134221091,0,0,0,0,0,0.117901668,0,0.048994693,0,0.032779836,0.055758618,0.073391585,0,0,0,0,0.058531393,0.106334733,unknown
Q9QYM8,0.592446703,0.0101135,0,0,0,0,0.09834126,0.016011135,0,0,0,0,0.073635593,0.018073294,0.00288292,0.004675333,0,0,0.119270641,0,0,0,0,0,0.050448332,0.014101289,0,0,0,0,unknown
Q8BQR4;Q8BQR4-2;F8WJE3,0.251840271,0.018900687,0.011163949,0.015451762,0.021163297,0,0.149711564,0,0,0,0,0,0.199965257,0.020675454,0,0,0,0,0.094984764,0,0,0,0,0,0.207804052,0.008338943,0,0,0,0,unknown
D3Z726;A0A0R4J161;Q9DBY0-3;Q9DBY0;A0A0R4J1I5;Q9DBY0-2,0.205112885,0.034661144,0.008053454,0.008202492,0.010025343,0.006882055,0.219706483,0,0,0,0,0,0.189838162,0.018649998,0,0,0,0,0.146623848,0,0,0,0,0,0.132529292,0.019714845,0,0,0,0,unknown
Q99LB0;Q3THA4;F7B2G8,0.111230298,0.027970451,0,0,0,0,0.221463886,0.021711848,0,0,0,0,0.203790533,0.021722787,0,0,0,0,0.171792527,0,0,0,0,0,0.175250621,0.04506705,0,0,0,0,unknown
Q8BRT1-5,0.005479033,0.027763312,0.018378587,0.02518562,0.070188337,0.222010288,0.004854855,0.007012152,0.016394873,0.024417925,0.031391993,0.149590355,0.005014875,0.004930956,0.021818851,0.018137388,0,0.097441857,0,0.011207417,0.019738257,0,0.02498785,0,0,0.027022343,0.019724894,0.013302043,0.028152171,0.105853767,unknown
Q3UZI5;P63089,0.037283674,0.05684934,0.110674345,0.101590242,0.099425599,0.057694229,0.059232298,0.049752269,0.074214592,0.071889604,0.05067363,0.041449534,0,0.026583798,0.04892403,0.063699728,0,0.020318048,0,0,0,0,0,0,0,0,0,0,0,0.029745041,unknown
Q3UZV7;Q3UZV7-2;Q3UZV7-3;E9PUJ3;Q3UZV7-5,0,0,0.04762534,0.068064125,0.112782763,0.134613325,0,0.022391572,0.018815176,0.063497847,0.05486766,0.051478137,0,0,0.028851996,0.043543838,0.127601664,0.057703991,0,0,0,0.039481884,0.044108759,0,0,0,0,0,0.032546458,0.052025465,unknown
P51906,0,0.028383493,0.084645153,0,0,0,0,0,0,0,0,0,0,0,0.080571636,0,0.065935331,0,0,0.04206565,0.039964393,0.074151661,0.122418738,0,0,0.042772465,0.063684822,0.131171309,0.123911259,0.10032409,unknown
Q80TR8;Q80TR8-4;Q80TR8-2;Q80TR8-3,0.012243267,0.048890778,0.007625151,0.004209419,0.008251911,0.047819076,0.061888351,0.033724332,0,0.037619293,0.05655531,0.08282083,0.038497031,0.028696932,0.00461165,0.003652408,0.043624352,0.110177644,0.03218829,0.041426089,0.006696669,0.037566394,0.045609058,0.04786022,0.012609448,0.051749304,0.008837918,0.021808257,0.020701289,0.04203933,unknown
Q5SUQ9-2;E0CXE7,0.05065361,0.029029963,0.006316474,0.025566401,0.040787378,0.085489958,0.045833158,0.009355061,0,0.029510138,0.023314101,0.054820708,0.053936122,0.015233769,0.005718419,0.019114533,0.009854424,0.047511805,0,0.104064293,0.037931907,0.007268855,0.010923012,0.043147913,0.055601977,0.04882048,0.023043511,0.0478926,0.035567436,0.033691996,unknown
E9QL65;Q8CI04,0.009394285,0.149987777,0.048862049,0.047520476,0.039789045,0.027143485,0.008725486,0.018151969,0.025808869,0.00250079,0.019840363,0.043445078,0.014347867,0.032809888,0.017785273,0.013985145,0.045097696,0.021559563,0,0.030710079,0.037186395,0.051229178,0.045954315,0.037215214,0,0.105099763,0.023706078,0.061416184,0.015810677,0.004917011,unknown
Q3TPE9;Q3TPE9-2,0.037238859,0.064571534,0.049543657,0.052680959,0.025219105,0.011422375,0,0.039095889,0.059536567,0.038600398,0.027726884,0.011751085,0,0.080728063,0.068089096,0.033609098,0.03234035,0.018127577,0,0.079448398,0.082274577,0.029882301,0,0,0.010689145,0.057721384,0.02132674,0.034010585,0.028216311,0.006149063,unknown
G3X8S2;Q8CFK2,0.054193107,0.015827942,0.004532195,0.007629199,0.008660938,0.016846262,0.055837627,0.029676645,0.02804629,0.029691555,0.040210964,0.063993878,0.04792962,0.011591403,0,0.058753183,0.031179525,0.015537206,0.074106257,0.07586707,0.016934973,0.006068397,0.032239591,0.003240061,0.143362448,0.068720194,0.016597273,0.012327933,0.017785561,0.012612705,unknown
Q9WU56;Q9WU56-2;H7BX59;Q9WU56-3;Q9WU56-4,0.022375485,0.058501407,0.056332002,0.021686733,0.019724951,0.023866785,0.015626373,0.056276768,0.090895419,0.019969841,0.016862135,0.036546493,0,0.07443855,0.075396815,0.0116163,0.023136774,0.035461791,0,0.035687382,0.074305458,0.023465512,0,0.03381078,0,0.010912242,0.085964347,0.050714839,0.009505455,0.016919365,unknown
Q9JKP7;A0A0R4J091;D6RDT4,0.110009354,0.032108208,0.006439234,0.006977865,0.006944551,0.007073688,0.113400592,0.01751316,0,0.007402331,0.012504534,0.013643181,0.114014458,0.020953432,0.004605495,0,0,0.005461914,0.134279536,0.067124796,0.016359914,0.015585095,0.018544006,0.00681504,0.128350485,0.063325561,0.02379481,0.031407876,0.015360884,0,unknown
Q9Z1S5-2,0.027877312,0.059972245,0.066081606,0.039905753,0.044659121,0.014148336,0,0.019449459,0.035907049,0.032721202,0.021755942,0,0,0.025841474,0.039702539,0.038814861,0.046973917,0.006563638,0.026113966,0.068656886,0.091273718,0.042903164,0.04037407,0.028574706,0.035605922,0,0.070306617,0.023678165,0.032143889,0.019994443,unknown
J3QNH8,0.004278445,0.034499745,0.019411721,0.046382095,0.019341845,0,0.009718838,0.07437533,0.094273526,0.061731657,0.032873949,0.012774775,0,0.052203815,0.070775021,0.052462026,0.033997299,0.019840298,0,0.054828513,0.040092535,0,0.056106923,0.009328194,0.006805316,0.027841502,0.036397061,0.084843511,0.039345188,0.005470873,unknown
P97325;Q9CZ48;F6XZQ5,0,0.046389207,0.079683118,0.034876761,0,0,0,0.043053518,0.069768012,0.046500675,0.011448352,0,0,0.036901582,0.065716139,0.034180084,0.019752184,0.012480549,0,0.038234186,0.126087373,0.046613816,0.037225955,0,0,0.050571498,0.102478386,0.053974625,0.036904926,0.007159052,unknown
A0A0A6YWR8;P97820,0,0,0.027332268,0.064798815,0.041565639,0.030276014,0.010791419,0.021097475,0.023982893,0.062358626,0.046421938,0,0.00833464,0.020654388,0.03830456,0.060881668,0.038580687,0.030040557,0,0.039768139,0.05327641,0.078316183,0.038276734,0.068175482,0,0.027360094,0.055862155,0.022515033,0.022140978,0.068887204,unknown
P63042;Q05DI3;D3Z4C2;G3X9Z6,0,0.021440339,0.049136955,0.046410074,0.051260813,0.039162411,0.006754625,0.02277306,0.024325372,0.035706213,0.033850113,0.042192701,0,0,0.032546217,0.05997242,0.102715048,0.040292607,0,0.015956616,0.01144797,0.059285959,0.050544011,0.042052374,0,0.015151825,0.022479133,0.038536632,0.084810173,0.051196338,unknown
Q9CQN3,0.008971904,0.057084732,0.063801179,0.009451264,0.00096874,0,0.019006429,0.118193935,0.12162806,0,0,0,0,0.00860454,0.156380862,0.020163169,0.002986002,0,0.014020202,0.09099081,0.089415431,0.008152167,0,0,0.0127572,0.105428977,0.079055709,0.012938689,0,0,unknown
Q9JM52;Q9JM52-2;Q9JM52-3;Q5SXG1;Q5SXG3;G3X9G2;F7AMS7,0,0.028312601,0.027119826,0.034491582,0.043045919,0.070048506,0,0,0,0.029224003,0.024181726,0.038422642,0,0,0,0.027350225,0.05985283,0.094260816,0,0.039375842,0.038066848,0.043098931,0.051758272,0.031607514,0,0.085777842,0.0297266,0.09845082,0.052713512,0.053113142,unknown
Q5M8N4;Q5M8N4-2,0,0.045866472,0.122950376,0.016246507,0,0,0.007400697,0.127606852,0.10577332,0.01959566,0,0,0.012762552,0.051303384,0.109339426,0.018271906,0,0,0,0.069216065,0.07882028,0.022791339,0,0,0,0.074921835,0.104204981,0.012928348,0,0,unknown
Q569L8,0.015177116,0.094987152,0.099270645,0.035901979,0.03002084,0,0.017002972,0.064871007,0.071452199,0.028605139,0.038657139,0.060516469,0.03328891,0.046153252,0.0468689,0.033865934,0.035286834,0.029849293,0,0.035288567,0.036988448,0,0,0.030947891,0,0.030845655,0.065974804,0,0.018178854,0,unknown
