cv_index,true_label,pred_label,pred_prob
4.0,Cytosol_5,Cytosol_1,0.29429781436920166
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7619621753692627
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9876407980918884
1.0,Nucleus (speckles),Nucleus (Nucleolus),0.7052955627441406
2.0,Nucleosol,Nucleosol,0.6679487824440002
4.0,Cytosol_4,Cytosol_5,0.43681856989860535
5.0,"ER, peroxisome",Mitochondria membrane,0.3132527768611908
2.0,Cytosol_3,Cytosol_4,0.6058527827262878
4.0,Plasma Membrane,"ER, peroxisome",0.4945222735404968
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8408125042915344
3.0,Cytosol_1,Cytosol_1,0.9789132475852966
3.0,Cytosol_1,Cytosol_1,0.9782341122627258
4.0,Cytosol_1,Cytosol_1,0.8299170136451721
4.0,Cytosol_1,Cytosol_1,0.9264475107192993
3.0,Cytosol_1,Cytosol_1,0.9972629547119141
4.0,Cytosol_1,Cytosol_1,0.857963502407074
4.0,Cytosol_1,Cytosol_1,0.8449627161026001
5.0,Cytosol_1,Cytosol_1,0.9760480523109436
5.0,Cytosol_1,Cytosol_1,0.9899791479110718
5.0,Cytosol_1,Cytosol_1,0.9903566241264343
3.0,Cytosol_1,Cytosol_1,0.9978430271148682
4.0,Cytosol_1,Cytosol_1,0.9644339680671692
5.0,Cytosol_1,Cytosol_1,0.8447967767715454
5.0,Cytosol_1,Cytosol_1,0.987136960029602
2.0,Cytosol_1,Cytosol_1,0.9938058853149414
4.0,Cytosol_1,Cytosol_1,0.9502592086791992
3.0,Cytosol_1,Cytosol_1,0.9970699548721313
1.0,Cytosol_1,Cytosol_1,0.9152552485466003
4.0,Cytosol_1,Cytosol_1,0.8963505029678345
1.0,Cytosol_1,Cytosol_1,0.7871772646903992
3.0,Cytosol_5,Cytosol_4,0.6138785481452942
5.0,Cytosol_1,Cytosol_1,0.9849895238876343
3.0,Cytosol_5,Cytosol_5,0.4480929374694824
2.0,Cytosol_5,Cytosol_5,0.6971070766448975
4.0,Nucleosol,Nucleosol,0.6521281599998474
5.0,"ER, peroxisome","ER, peroxisome",0.8062765002250671
2.0,"ER, peroxisome","ER, peroxisome",0.5092385411262512
1.0,Mitochondria matrix,Mitochondria matrix,0.7937316298484802
2.0,Cytosol_5,Cytosol_4,0.4948582351207733
3.0,Plasma Membrane,Plasma Membrane,0.8002936244010925
2.0,Cytosol_4,Cytosol_4,0.43243351578712463
5.0,Plasma Membrane,Mitochondria membrane,0.7475361227989197
3.0,Cytosol_2,Cytosol_2,0.5122424364089966
5.0,"ER, peroxisome","ER, peroxisome",0.667647659778595
5.0,"ER, peroxisome","ER, peroxisome",0.5853416323661804
3.0,Cytosol_3,Cytosol_3,0.3710632920265198
3.0,Cytosol_3,Cytosol_3,0.6127892732620239
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.7459635138511658
5.0,Plasma Membrane,Plasma Membrane,0.7935245037078857
2.0,Plasma Membrane,"ER, Mitochondrion",0.7306089997291565
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.627223789691925
3.0,"ER, Mitochondrion",Mitochondria matrix,0.4929453134536743
3.0,"ER, Mitochondrion",Plasma Membrane,0.595842182636261
2.0,"ER, peroxisome",Plasma Membrane,0.4713430404663086
4.0,Cytosol_1,Cytosol_2,0.538770854473114
4.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.663939893245697
1.0,Nucleosol,Nucleosol,0.7513105869293213
1.0,"ER, Mitochondrion",Plasma Membrane,0.5460327863693237
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8702495098114014
5.0,Plasma Membrane,Plasma Membrane,0.6324394345283508
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7634158730506897
5.0,Cytosol_4,Cytosol_4,0.5525314211845398
1.0,Mitochondria matrix,Mitochondria matrix,0.9672565460205078
5.0,Cytosol_5,Cytosol_2,0.7429416179656982
1.0,Cytosol_5,Cytosol_3,0.3433385193347931
2.0,Cytosol_5,Cytosol_5,0.66205894947052
3.0,"ER, Mitochondrion","ER, peroxisome",0.38767334818840027
1.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.8629104495048523
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9204090237617493
5.0,Cytosol_1,Cytosol_1,0.5779292583465576
1.0,Cytosol_1,Cytosol_1,0.8505726456642151
3.0,"ER, peroxisome","ER, peroxisome",0.5935103297233582
5.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.5608818531036377
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.764570951461792
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.8933810591697693
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9169619083404541
3.0,"ER, peroxisome","Golgi, Endo/Lyosome",0.5991964340209961
3.0,"ER, peroxisome","ER, peroxisome",0.5860816836357117
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5546764731407166
1.0,"ER, peroxisome","ER, peroxisome",0.6753512024879456
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.43546298146247864
2.0,"ER, Mitochondrion","ER, Mitochondrion",0.6550696492195129
1.0,Plasma Membrane,"ER, peroxisome",0.4058336019515991
2.0,"ER, peroxisome","Golgi, Endo/Lyosome",0.6414505243301392
3.0,"ER, peroxisome","ER, peroxisome",0.593386173248291
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6042948365211487
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8023236393928528
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6451385617256165
2.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.6029756665229797
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8036298155784607
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8692082762718201
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5460155010223389
5.0,"ER, peroxisome","ER, peroxisome",0.5964521169662476
1.0,"ER, peroxisome","ER, peroxisome",0.5038904547691345
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.4795856475830078
2.0,"ER, peroxisome","ER, peroxisome",0.47077494859695435
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7048555612564087
2.0,Cytosol_5,Cytosol_5,0.43091121315956116
5.0,Cytosol_5,Cytosol_5,0.5044501423835754
5.0,Cytosol_1,Cytosol_1,0.5388191342353821
2.0,Cytosol_3,Cytosol_3,0.6092104911804199
1.0,Cytosol_4,Cytosol_4,0.6359634399414062
1.0,Cytosol_3,Cytosol_3,0.4422647953033447
4.0,"ER, peroxisome","Golgi, Endo/Lyosome",0.5094161033630371
5.0,Cytosol_1,Cytosol_2,0.3779914677143097
3.0,Cytosol_3,Cytosol_3,0.5174212455749512
4.0,Nucleus (speckles),Nucleus (speckles),0.9283902049064636
4.0,Cytosol_5,Cytosol_5,0.8034517765045166
4.0,Cytosol_5,Cytosol_5,0.7879528999328613
1.0,Cytosol_2,Cytosol_5,0.37937453389167786
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6043704748153687
5.0,Cytosol_2,Cytosol_2,0.5934962034225464
2.0,Cytosol_3,Cytosol_3,0.4138284921646118
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7146185636520386
2.0,Cytosol_5,Cytosol_2,0.6010432839393616
2.0,Cytosol_4,Cytosol_4,0.6261288523674011
3.0,Nucleus (speckles),Nucleus (speckles),0.9812819957733154
5.0,Nucleosol,Nucleosol,0.9952137470245361
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.4554024040699005
4.0,"ER, Mitochondrion","ER, peroxisome",0.48725226521492004
3.0,Cytosol_4,Cytosol_4,0.6159213781356812
3.0,"ER, Mitochondrion",Plasma Membrane,0.44453445076942444
4.0,"ER, peroxisome","ER, peroxisome",0.5462347269058228
4.0,Plasma Membrane,Plasma Membrane,0.7641957998275757
4.0,Cytosol_3,Cytosol_3,0.46328914165496826
2.0,Cytosol_3,Cytosol_2,0.4717080593109131
4.0,Nucleosol,Nucleosol,0.6364392042160034
5.0,Cytosol_4,Cytosol_4,0.5068889260292053
4.0,Cytosol_3,Cytosol_1,0.45645779371261597
2.0,Cytosol_4,Cytosol_4,0.8487928509712219
4.0,Nucleus (speckles),Nucleus (speckles),0.987166702747345
2.0,Nucleus (speckles),Nucleus (speckles),0.5066432356834412
2.0,Nucleus (speckles),Nucleus (speckles),0.5090957880020142
1.0,Nucleus (speckles),Nucleus (Nucleolus),0.5682180523872375
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5190927386283875
1.0,Nucleosol,Nucleosol,0.8877242207527161
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8130369782447815
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9621320366859436
3.0,"Nucleosol, Ribosome",Nucleus (Nucleolus),0.6872437596321106
1.0,Nucleus (speckles),Nucleus (speckles),0.5097158551216125
1.0,"Nucleosol, Ribosome","Golgi, Endo/Lyosome",0.5004837512969971
3.0,Nucleus (speckles),Nucleus (Nucleolus),0.6677669286727905
1.0,Nucleosol,Nucleosol,0.8752323985099792
4.0,Cytosol_2,Cytosol_5,0.49177220463752747
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8027022480964661
3.0,Nucleosol,Nucleosol,0.9869799613952637
2.0,Nucleosol,Nucleosol,0.7214129567146301
4.0,Nucleosol,Nucleosol,0.7700127363204956
1.0,"ER, Mitochondrion","ER, peroxisome",0.5137961506843567
2.0,"ER, peroxisome","ER, peroxisome",0.53673255443573
5.0,Mitochondria membrane,Mitochondria membrane,0.7257803678512573
3.0,"ER, peroxisome","ER, Mitochondrion",0.3559163510799408
2.0,Cytosol_2,Cytosol_2,0.3765352666378021
3.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.40437689423561096
1.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.647376537322998
1.0,Cytosol_3,Cytosol_3,0.4442513883113861
2.0,Cytosol_3,Cytosol_3,0.39381715655326843
1.0,Plasma Membrane,Mitochondria membrane,0.742730438709259
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6603063344955444
5.0,"ER, Mitochondrion","ER, Mitochondrion",0.4790709614753723
2.0,Cytosol_1,Cytosol_1,0.5187522768974304
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7911298274993896
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7726975679397583
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5600710511207581
3.0,Nucleosol,Nucleosol,0.8958537578582764
4.0,"ER, Mitochondrion","ER, peroxisome",0.5748851299285889
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5148665904998779
2.0,Plasma Membrane,Plasma Membrane,0.801289439201355
2.0,Plasma Membrane,Plasma Membrane,0.6170107126235962
3.0,Cytosol_3,Cytosol_2,0.3917894661426544
5.0,"ER, peroxisome",Plasma Membrane,0.442087322473526
5.0,Mitochondria membrane,Mitochondria membrane,0.5498172640800476
4.0,Mitochondria membrane,Mitochondria membrane,0.8178272843360901
2.0,Cytosol_1,Cytosol_1,0.9954966306686401
2.0,Nucleus (speckles),Nucleus (speckles),0.9967799782752991
5.0,Cytosol_3,Cytosol_1,0.4673602879047394
5.0,Nucleosol,Nucleosol,0.9925091862678528
5.0,Mitochondria membrane,Mitochondria membrane,0.8654650449752808
5.0,Mitochondria membrane,Mitochondria membrane,0.994531512260437
1.0,Cytosol_3,Cytosol_3,0.47436296939849854
5.0,Cytosol_2,Cytosol_2,0.4982399046421051
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7769846320152283
3.0,Cytosol_4,Cytosol_4,0.45257872343063354
2.0,Nucleus (speckles),Nucleus (speckles),0.9861509203910828
3.0,"ER, peroxisome","ER, peroxisome",0.49607715010643005
4.0,"Nucleosol, Ribosome",Nucleus (speckles),0.7420714497566223
1.0,Cytosol_3,Cytosol_2,0.4081769585609436
5.0,Nucleosol,Nucleosol,0.995902955532074
4.0,"ER, peroxisome","ER, peroxisome",0.7966635227203369
4.0,"ER, Mitochondrion","ER, Mitochondrion",0.5061485171318054
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7165189385414124
4.0,Cytosol_5,Cytosol_4,0.4689394235610962
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5459321737289429
1.0,Cytosol_3,Cytosol_3,0.31950104236602783
4.0,Cytosol_3,Cytosol_3,0.3408012390136719
3.0,"ER, peroxisome",Plasma Membrane,0.746636152267456
5.0,Cytosol_4,Cytosol_5,0.4630531072616577
3.0,Nucleosol,Nucleosol,0.826606273651123
5.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7706948518753052
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8384092450141907
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9295849204063416
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9563313722610474
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9894024133682251
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9287188053131104
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8498942852020264
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8317208290100098
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8877233862876892
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8253656029701233
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7186972498893738
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9407238960266113
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9904595613479614
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9939204454421997
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9698663949966431
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9792030453681946
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7676231265068054
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9859181642532349
4.0,"Nucleosol, Ribosome","Golgi, Endo/Lyosome",0.6087746024131775
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8427987694740295
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9931755661964417
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.8339705467224121
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8330984115600586
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9839621782302856
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9086506962776184
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9722480773925781
4.0,"ER, peroxisome","ER, peroxisome",0.6797544360160828
1.0,"ER, peroxisome","ER, peroxisome",0.675417959690094
5.0,Nucleosol,Nucleosol,0.7333841919898987
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9701175093650818
4.0,Cytosol_3,Cytosol_3,0.503057599067688
3.0,Cytosol_1,Cytosol_3,0.4014682173728943
1.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7067452073097229
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9209762215614319
1.0,"ER, Mitochondrion","ER, Mitochondrion",0.45798900723457336
2.0,"ER, peroxisome","ER, Mitochondrion",0.5202209949493408
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.6244480013847351
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.8506585955619812
4.0,Cytosol_3,Cytosol_3,0.4152257442474365
2.0,Nucleus (Nucleolus),Nucleus (speckles),0.5103744268417358
1.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7933845520019531
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.9192817807197571
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.7843384742736816
5.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.6129531860351562
5.0,Nucleus (Nucleolus),Mitochondria matrix,0.4313494861125946
3.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7863802909851074
5.0,Plasma Membrane,Plasma Membrane,0.7357112765312195
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9613763093948364
2.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.6259549260139465
5.0,Cytosol_1,Cytosol_2,0.3787641227245331
1.0,Cytosol_4,Cytosol_4,0.8226722478866577
2.0,Cytosol_3,Cytosol_5,0.4072948396205902
5.0,Cytosol_5,Cytosol_5,0.42284849286079407
4.0,Nucleosol,Nucleosol,0.8737370371818542
4.0,Cytosol_5,Cytosol_5,0.406093031167984
1.0,"ER, peroxisome","ER, peroxisome",0.4550819396972656
3.0,"ER, peroxisome","ER, peroxisome",0.47629454731941223
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.5610050559043884
2.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.6291069388389587
1.0,Mitochondria membrane,Mitochondria membrane,0.7812416553497314
5.0,Cytosol_3,Cytosol_3,0.47020432353019714
4.0,Cytosol_3,Cytosol_3,0.4809128940105438
5.0,"Nucleosol, Ribosome",Nucleosol,0.9801573157310486
2.0,Cytosol_3,Cytosol_4,0.6669938564300537
1.0,Cytosol_1,Cytosol_1,0.39538589119911194
3.0,Cytosol_5,Cytosol_5,0.6050332188606262
5.0,Nucleosol,Nucleosol,0.8416584730148315
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9409769177436829
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7835940718650818
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8388962745666504
2.0,"ER, Mitochondrion","ER, peroxisome",0.5032576322555542
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.815805196762085
1.0,Mitochondria membrane,Plasma Membrane,0.48141399025917053
4.0,"ER, peroxisome","ER, peroxisome",0.7803371548652649
1.0,"ER, peroxisome","ER, peroxisome",0.6185944080352783
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6017950773239136
5.0,Cytosol_2,Cytosol_2,0.3791888952255249
3.0,Nucleosol,Nucleosol,0.6095726490020752
5.0,Mitochondria membrane,Mitochondria membrane,0.9956215023994446
5.0,Mitochondria matrix,Mitochondria matrix,0.9346185326576233
3.0,Cytosol_4,Cytosol_4,0.7365005612373352
5.0,Cytosol_5,Cytosol_5,0.6556863784790039
4.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.44715118408203125
4.0,Plasma Membrane,Plasma Membrane,0.7000673413276672
3.0,"ER, Mitochondrion","ER, Mitochondrion",0.9883525967597961
4.0,Mitochondria membrane,Mitochondria membrane,0.6563030481338501
1.0,"ER, peroxisome","ER, peroxisome",0.6150344014167786
5.0,Cytosol_1,Cytosol_1,0.9834555983543396
4.0,"ER, peroxisome",Plasma Membrane,0.6515937447547913
3.0,"ER, peroxisome","ER, peroxisome",0.5688695311546326
5.0,"ER, peroxisome","ER, peroxisome",0.6111540794372559
5.0,"ER, peroxisome","ER, peroxisome",0.7593153119087219
2.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.7196662425994873
3.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.4307434558868408
4.0,Nucleus (Nucleolus),Nucleus (Nucleolus),0.7125493884086609
3.0,Nucleus (speckles),Nucleus (speckles),0.9972502589225769
1.0,"ER, Mitochondrion","ER, peroxisome",0.5452404022216797
4.0,Cytosol_4,Cytosol_1,0.36856183409690857
2.0,Mitochondria membrane,Mitochondria membrane,0.649844765663147
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9483109712600708
3.0,"ER, peroxisome","ER, peroxisome",0.49144113063812256
1.0,Cytosol_5,Cytosol_5,0.6006113886833191
5.0,Cytosol_1,Cytosol_3,0.46787387132644653
4.0,Nucleosol,Nucleosol,0.5760623812675476
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9910234212875366
4.0,Nucleus (speckles),Nucleus (speckles),0.7097805738449097
5.0,Nucleus (speckles),Nucleus (speckles),0.6989478468894958
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5409998297691345
5.0,Mitochondria membrane,Mitochondria membrane,0.7662534117698669
4.0,Mitochondria membrane,Mitochondria membrane,0.7910721898078918
3.0,Mitochondria membrane,Mitochondria membrane,0.8393110036849976
3.0,Mitochondria membrane,Plasma Membrane,0.8224557638168335
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9653334021568298
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9052348732948303
2.0,Nucleus (speckles),Nucleus (speckles),0.47560372948646545
1.0,"Nucleosol, Ribosome","Golgi, Endo/Lyosome",0.44661667943000793
3.0,"ER, peroxisome","ER, peroxisome",0.4254281222820282
3.0,"ER, peroxisome","ER, peroxisome",0.6884012818336487
3.0,Cytosol_5,Cytosol_3,0.5780141353607178
3.0,Cytosol_3,Cytosol_3,0.4227166771888733
3.0,Plasma Membrane,Plasma Membrane,0.5847663283348083
3.0,Cytosol_1,Cytosol_1,0.6727201342582703
1.0,Cytosol_5,Cytosol_2,0.4742547869682312
2.0,Cytosol_3,Cytosol_3,0.5361899137496948
1.0,Cytosol_3,Cytosol_3,0.5435675382614136
4.0,Cytosol_4,Cytosol_4,0.5075567960739136
2.0,Cytosol_2,Cytosol_2,0.8962116241455078
2.0,Cytosol_1,Cytosol_1,0.8658846020698547
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5773429274559021
2.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9897262454032898
3.0,Cytosol_3,Cytosol_5,0.4525926411151886
1.0,Cytosol_3,Cytosol_5,0.31648677587509155
3.0,Cytosol_1,Cytosol_2,0.6252370476722717
3.0,"Nucleosol, Ribosome","Nucleosol, Ribosome",0.9801908731460571
1.0,"Golgi, Endo/Lyosome",Nucleus (Nucleolus),0.6275216937065125
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9454172849655151
5.0,"Golgi, Endo/Lyosome","ER, Mitochondrion",0.5358530282974243
3.0,Plasma Membrane,Plasma Membrane,0.7998844385147095
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8672263622283936
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8330775499343872
5.0,Plasma Membrane,Plasma Membrane,0.652911365032196
3.0,Plasma Membrane,Plasma Membrane,0.7829388380050659
3.0,Plasma Membrane,Plasma Membrane,0.7617948651313782
1.0,"ER, peroxisome","Golgi, Endo/Lyosome",0.6887151002883911
5.0,"ER, Mitochondrion",Plasma Membrane,0.5269097685813904
4.0,"ER, peroxisome","ER, peroxisome",0.5279160141944885
4.0,"ER, peroxisome",Plasma Membrane,0.7663840651512146
4.0,Mitochondria membrane,Mitochondria membrane,0.45315128564834595
2.0,Mitochondria membrane,Nucleus (Nucleolus),0.3965572416782379
3.0,Mitochondria membrane,Mitochondria membrane,0.3787888288497925
5.0,Mitochondria membrane,Mitochondria membrane,0.6774535775184631
4.0,Mitochondria membrane,Mitochondria membrane,0.5142863988876343
3.0,Mitochondria membrane,Mitochondria membrane,0.5627077221870422
2.0,Mitochondria membrane,Mitochondria membrane,0.9399867057800293
5.0,Mitochondria membrane,Mitochondria membrane,0.6850394606590271
1.0,Mitochondria membrane,Mitochondria membrane,0.4989798665046692
3.0,Plasma Membrane,Mitochondria membrane,0.5765657424926758
1.0,Plasma Membrane,Plasma Membrane,0.5423160195350647
1.0,"ER, peroxisome","ER, peroxisome",0.519183337688446
4.0,"ER, peroxisome","ER, peroxisome",0.5947282314300537
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9525580406188965
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.968451738357544
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.4000275135040283
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9835028052330017
5.0,"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.8976593017578125
2.0,Mitochondria membrane,Mitochondria membrane,0.9864093065261841
5.0,"ER, peroxisome","ER, peroxisome",0.7012640833854675
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9914736747741699
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9981482028961182
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9695879220962524
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9596164226531982
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9281715154647827
2.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8699795603752136
1.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8449534177780151
3.0,"ER, peroxisome","Golgi, Endo/Lyosome",0.8290732502937317
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9514385461807251
5.0,"ER, peroxisome","ER, peroxisome",0.5120439529418945
2.0,"Golgi, Endo/Lyosome","ER, peroxisome",0.38388046622276306
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9089243412017822
3.0,"ER, peroxisome","ER, peroxisome",0.5147060751914978
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8421788811683655
5.0,Plasma Membrane,Plasma Membrane,0.8192546367645264
1.0,"ER, Mitochondrion","ER, Mitochondrion",0.41611406207084656
3.0,Plasma Membrane,Plasma Membrane,0.7773522734642029
5.0,"ER, peroxisome","ER, peroxisome",0.7285555005073547
3.0,Plasma Membrane,Plasma Membrane,0.6371419429779053
1.0,Plasma Membrane,Plasma Membrane,0.734569251537323
4.0,Nucleosol,Nucleosol,0.8839167952537537
2.0,Plasma Membrane,Plasma Membrane,0.8079671263694763
3.0,Plasma Membrane,Plasma Membrane,0.4586396813392639
5.0,Plasma Membrane,Plasma Membrane,0.5349435210227966
2.0,Plasma Membrane,Plasma Membrane,0.7395243644714355
5.0,Plasma Membrane,Plasma Membrane,0.7877365946769714
3.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6938952803611755
4.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9607124924659729
5.0,"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9387466311454773
3.0,Cytosol_3,Cytosol_3,0.5781237483024597
5.0,"ER, peroxisome","ER, peroxisome",0.5579251646995544
4.0,Cytosol_3,Cytosol_4,0.33522602915763855
5.0,Cytosol_5,Cytosol_3,0.42958131432533264
2.0,Cytosol_2,Cytosol_2,0.6102975606918335
3.0,Cytosol_4,Cytosol_3,0.5121636390686035
3.0,Nucleus (speckles),Nucleus (speckles),0.9008356928825378
2.0,Nucleus (Nucleolus),Nucleus (speckles),0.8696076273918152
3.0,Nucleosol,Nucleosol,0.9735476970672607
2.0,Nucleus (speckles),Nucleosol,0.5357445478439331
5.0,Nucleus (speckles),Nucleus (speckles),0.9295079112052917
3.0,Nucleus (speckles),Nucleus (speckles),0.9703112840652466
2.0,Nucleosol,Nucleosol,0.7368592023849487
4.0,Mitochondria membrane,Mitochondria membrane,0.7652629613876343
5.0,"ER, Mitochondrion","Golgi, Endo/Lyosome",0.5518208146095276
5.0,"ER, peroxisome","ER, peroxisome",0.5483570098876953
